fold,user_id,label,baseline_prob,baseline_raw_prob,baseline_logit,threshold,baseline_pred,valid_post_count,mode,trajectory_len,risk_mean,risk_std,risk_min,risk_max,risk_range,mean_abs_delta,max_abs_delta,spike_count_q75
2,childsheng,0,0.38515261928084166,0.5165755748748779,0.06632662564516068,0.4276362376663735,0,64,rolling,64,0.37455259214004777,0.07325124180348379,0.12558340391750467,0.4476640638981438,0.3220806599806391,0.011040334169946733,0.05762548748021945,16
2,tracy_y.n,1,0.47158385069955944,0.5737525224685669,0.2971779406070709,0.4276362376663735,1,64,rolling,64,0.46394064335925045,0.050416846799832014,0.17817622948026016,0.5094462731144245,0.33127004363416435,0.010700038317830177,0.1267199171955464,16
2,hellotuday_,0,0.4047052970633457,0.5298898816108704,0.1197023019194603,0.4276362376663735,0,64,rolling,64,0.39730032905912066,0.044382892317895634,0.15175636280514054,0.44658173645772203,0.2948253736525815,0.009425668128324812,0.10365979803210396,16
2,depression_no_heart,1,0.4950224978111119,0.5886545181274414,0.35840606689453125,0.4276362376663735,1,64,rolling,64,0.48595393061269787,0.04655661674826431,0.20033803708844544,0.523169604810133,0.32283156772168753,0.008842192592052467,0.13174531540826978,16
2,lightriver_hikari,1,0.43829766130293996,0.5522074103355408,0.20959359407424927,0.4276362376663735,1,48,rolling,48,0.4357129790906047,0.025600044269821688,0.3902963143980549,0.4829295668997214,0.09263325250166649,0.006314725431772423,0.01761146424111998,12
2,eatwithdumbo,0,0.39415371704977575,0.522737443447113,0.09101254492998123,0.4276362376663735,0,25,rolling,25,0.4150637276888609,0.05743860544151501,0.310430503964798,0.5252785897547605,0.2148480857899625,0.01522590012395645,0.09643953934466876,6
2,thirty6____,1,0.46426379956435176,0.5690562129020691,0.2780015468597412,0.4276362376663735,1,64,rolling,64,0.45554182054234843,0.05211091162708564,0.15700818027865,0.5124943468069559,0.35548616652830595,0.010988172669864155,0.15794116849716777,16
3,eileen.ginsui,1,0.47860318548496456,0.5871107578277588,0.3520341217517853,0.3962877080277819,1,64,rolling,64,0.4702703883404581,0.04365779660833535,0.21187867314899275,0.514712614954384,0.30283394180539125,0.012331970760635188,0.13999127089148997,16
3,york040147,1,0.5063110042172595,0.604004979133606,0.4221806526184082,0.3962877080277819,1,64,rolling,64,0.49746814413526363,0.050844990522741065,0.18129740918132903,0.5246343604385614,0.34333695125723235,0.008492186460997026,0.1503060364922097,16
3,crazy_lunch_hsiao,1,0.4557476508242393,0.5729602575302124,0.2939392030239105,0.3962877080277819,1,64,rolling,64,0.448221425538093,0.06731064463405878,0.16961072225536084,0.5242881996159988,0.354677477360638,0.01094786914875317,0.12350652324895789,16
3,nata_reading,1,0.442784849653499,0.5648316144943237,0.26079460978507996,0.3962877080277819,1,64,rolling,64,0.4352823606132169,0.04271696567630458,0.17837379876736126,0.4797308948569387,0.30135709608957745,0.010888548024737722,0.1306986394283539,16
3,the_bard_mo,0,0.4615228519528391,0.5765566229820251,0.3086538016796112,0.3962877080277819,1,64,rolling,64,0.454664925681885,0.04178016796757396,0.22101405768625879,0.5141156109358117,0.2931015532495529,0.01198499731429577,0.13747011217965635,16
3,sp1cy_jar,1,0.45522818088254724,0.5726360082626343,0.292614221572876,0.3962877080277819,1,64,rolling,64,0.4481338193039027,0.050052532123601036,0.1678276712365141,0.5031351887292282,0.33530751749271415,0.013170094093868004,0.12238678853382778,16
3,ashton.p1010,0,0.35013410163747477,0.5037436485290527,0.014974847435951233,0.3962877080277819,0,58,rolling,58,0.3500081995916063,0.0171643962283194,0.31327726275475903,0.3851510428244355,0.07187378006967649,0.007124318407572423,0.02297305181737036,14
3,dailypaintingshare,1,0.5218464301014973,0.6133762001991272,0.4615262746810913,0.3962877080277819,1,27,rolling,27,0.5329331310648227,0.03781221079529048,0.4869682821607341,0.6055916116807037,0.11862332951996962,0.008173024956994632,0.021110111474279436,7
3,bk.liao,0,0.39132217398272473,0.5316454768180847,0.12675130367279053,0.3962877080277819,0,64,rolling,64,0.3875486764504953,0.044197085756469225,0.15843311047310726,0.4420276741766459,0.28359456370353864,0.01163683046644962,0.11699202698618538,16
3,voracious.foodie,0,0.3959492234175798,0.5346978306770325,0.13901478052139282,0.3962877080277819,0,64,rolling,64,0.3887960509554713,0.05319434277809255,0.12975562686839104,0.4718627004089561,0.3421070735405651,0.01500067927949376,0.10421986167778202,16
3,pilikang,1,0.46692888966345963,0.5799099802970886,0.3224039077758789,0.3962877080277819,1,64,rolling,64,0.4631910282891778,0.055635522082993924,0.1683766433843148,0.5323628138218491,0.36398617043753434,0.01382468989594413,0.12971399459886873,16
3,edachen_yun,0,0.4521657376643056,0.5707221031188965,0.28479787707328796,0.3962877080277819,1,46,rolling,46,0.4525177752147745,0.023441247995680835,0.3994416413060849,0.4993436591447167,0.09990201783863178,0.013282642267791103,0.05598003936822671,11
3,social.dict,0,0.4396369914084873,0.5628452301025391,0.2527174949645996,0.3962877080277819,1,64,rolling,64,0.4378581585129555,0.0644646250152699,0.1457293744468003,0.5075103454978172,0.3617809710510168,0.012727219468565247,0.11439697396417245,16
3,cancerfighter211,1,0.5099438383348209,0.6062021255493164,0.43137574195861816,0.3962877080277819,1,64,rolling,64,0.498377289771959,0.0600504017337924,0.16383769118072772,0.5560896820588903,0.3922519908781626,0.01436541856380204,0.15201934565673214,16
3,a_three_people,0,0.43906397113690043,0.5624831318855286,0.2512458562850952,0.3962877080277819,1,64,rolling,64,0.4300818542878897,0.056810823050042494,0.16021830996190628,0.5162280679868442,0.3560097580249379,0.012550623305160333,0.14922036854164378,16
3,fallstar_0022,1,0.47622399995445147,0.5856476426124573,0.34600144624710083,0.3962877080277819,1,64,rolling,64,0.4697707217896264,0.05123149562166498,0.16757548547607876,0.5206533526901687,0.3530778672140899,0.011485260632605413,0.14702213313075757,16
3,ethanliu.tw,1,0.4316577757512473,0.5577871799468994,0.23218610882759094,0.3962877080277819,1,64,rolling,64,0.4197847215499674,0.05034298716044583,0.16114806565055512,0.49824155455790964,0.3370934889073545,0.01627646927630296,0.1385929273463482,16
3,zongyi0929,0,0.38090248204273064,0.5247150659561157,0.09894096851348877,0.3962877080277819,0,61,rolling,61,0.3903225170065763,0.06171627447816001,0.2989140119603465,0.525808323203299,0.22689431124295245,0.014655113649545776,0.04014551654988635,15
3,baby27008,0,0.45830749927228887,0.5745561718940735,0.300464928150177,0.3962877080277819,1,64,rolling,64,0.4518167758835496,0.04732083686567293,0.18812439609954712,0.5141596239031612,0.32603522780361405,0.011867852065486503,0.12208201091392579,16
3,adela.writing,1,0.4677995325171828,0.5804489254951477,0.3246164321899414,0.3962877080277819,1,64,rolling,64,0.4672166434038624,0.07408534376091491,0.23592458007978703,0.5535786521557562,0.3176540720759692,0.011468862478781901,0.14313271717956907,16
3,healing.matters_,1,0.435078047591264,0.5599594116210938,0.24099737405776978,0.3962877080277819,1,64,rolling,64,0.42402463036187066,0.05448244414239822,0.13549119185904696,0.47779420470976525,0.3423030128507183,0.012054322537584709,0.09343684923603313,16
3,hao_emo520,0,0.30882258462763873,0.4741639494895935,-0.10343632102012634,0.3962877080277819,0,64,rolling,64,0.30304374528782474,0.03187688672979734,0.12226314029357645,0.3157653641918727,0.19350222389829624,0.003355734824277033,0.0741449504461066,16
3,si_je_meurs,1,0.42398996997911365,0.5528938174247742,0.21236994862556458,0.3962877080277819,1,64,rolling,64,0.41572132469985346,0.048431219720537655,0.15451947125989932,0.4757872116508417,0.3212677403909424,0.006460836681951726,0.10418360832820514,16
3,sosobing678,0,0.4501181251368182,0.5694399476051331,0.27956658601760864,0.3962877080277819,1,64,rolling,64,0.4454101527104849,0.043373334147251495,0.19453078575421973,0.5020171958927165,0.3074864101384968,0.011177255930061717,0.10993067209662843,16
3,zoezoeliao,0,0.4651772078259579,0.5788248181343079,0.31795087456703186,0.3962877080277819,1,64,rolling,64,0.45434654873494373,0.08298745991350502,0.1455394785769324,0.5632368089007561,0.4176973303238237,0.010624218371008624,0.08460072641310284,16
3,talkheart_1999,1,0.31993334966729936,0.482301265001297,-0.0708245187997818,0.3962877080277819,0,21,rolling,21,0.3160713498381692,0.01345244731224678,0.284342334528569,0.33934611494197126,0.05500378041340226,0.007686907198527815,0.022533720215373976,5
3,miem29664,0,0.34312144853256477,0.49884656071662903,-0.004613742232322693,0.3962877080277819,0,64,rolling,64,0.3363325646269999,0.0561494628347684,0.1033098423423725,0.43478162462492037,0.33147178228254787,0.016093571445741882,0.06759723746763999,16
3,jie__rou__comic,0,0.381426610421409,0.5250656008720398,0.100346639752388,0.3962877080277819,0,64,rolling,64,0.3714150899232414,0.10049092775661675,0.12714002391374338,0.4625505996448165,0.33541057573107314,0.012593758463554853,0.06811651922267087,16
3,_t_depression,1,0.48607799038100563,0.5916939377784729,0.37097254395484924,0.3962877080277819,1,64,rolling,64,0.47887542385787685,0.059595892953392175,0.16197011143812323,0.5433645102292687,0.38139439879114545,0.011986220676800255,0.11981618232613211,16
3,rtv_runningteam,0,0.44403829183437316,0.5656211972236633,0.2640075087547302,0.3962877080277819,1,64,rolling,64,0.43534914911118106,0.051714241339234635,0.1675085183236458,0.48236756042497614,0.3148590421013303,0.013277795171006832,0.15355751926334674,16
3,vickyweiskin,0,0.48716354161439723,0.5923579335212708,0.3737214207649231,0.3962877080277819,1,64,rolling,64,0.486682727183217,0.050016108408875104,0.20082674061016617,0.5425975629584531,0.34177082234828693,0.012820967723488728,0.16242724709221631,16
3,yutingchouart,0,0.43645892940988357,0.5608347058296204,0.24455022811889648,0.3962877080277819,1,64,rolling,64,0.43412165119608603,0.05405335826487222,0.204307634838417,0.5104866997834043,0.30617906494498737,0.016568058365172306,0.1568604632739821,16
3,fifikuoartist,1,0.4389300924928742,0.5623984932899475,0.2509019672870636,0.3962877080277819,1,64,rolling,64,0.4302809252332781,0.0651099088354781,0.18488245039571785,0.5297527690900895,0.3448703186943717,0.012976453048432843,0.10633172396276555,16
3,photo.dassu_00,0,0.41727613735636676,0.5485816597938538,0.1949416697025299,0.3962877080277819,1,64,rolling,64,0.40981107656523247,0.0465036958159859,0.12893148645890154,0.44516269081947385,0.3162312043605723,0.00848202272437355,0.12772906887243188,16
3,worst_out,1,0.42086099183123027,0.5508874654769897,0.20425698161125183,0.3962877080277819,1,53,rolling,53,0.4209235815242893,0.042931532233380774,0.35260001307084354,0.525624702961149,0.1730246898903055,0.015552801228570175,0.039716196446609564,13
3,owendean___,0,0.46110817517806924,0.5762988924980164,0.30759817361831665,0.3962877080277819,1,64,rolling,64,0.44531681469428513,0.0887659362747579,0.1493310595730317,0.5758092140974725,0.4264781545244408,0.010980285237088935,0.08219319661799113,16
3,bobi_chips,1,0.4835453972829022,0.5901433229446411,0.36455807089805603,0.3962877080277819,1,64,rolling,64,0.4732111495555675,0.05119769689391065,0.20119958247370373,0.5175591095237543,0.31635952705005055,0.010454427425642484,0.09891093260021788,16
3,yi_wen_even,1,0.4177562458380566,0.5488908886909485,0.19619053602218628,0.3962877080277819,1,64,rolling,64,0.41129500150818243,0.0633234101231228,0.22105615582461813,0.5100288150617543,0.2889726592371362,0.014178734280285751,0.14095697988489952,16
3,yukyukyukee,0,0.39134086861948514,0.5316578149795532,0.12680095434188843,0.3962877080277819,0,64,rolling,64,0.38980017606223755,0.047806039721840984,0.18754330114855539,0.4700921797730803,0.28254887862452494,0.01589225903127236,0.11985618840207812,16
3,trojan_li,1,0.4779664087037099,0.5867193341255188,0.3504197597503662,0.3962877080277819,1,64,rolling,64,0.4642889701848405,0.0741308649382687,0.16470520272882866,0.5432330059709316,0.37852780324210294,0.01080344297800606,0.1366744267853347,16
4,monster.words_,1,0.5537080735833053,0.6379784941673279,0.5666008591651917,0.39937051508060206,1,64,rolling,64,0.5428927172795324,0.060353500683438546,0.17514556513805138,0.5923929819508124,0.417247416812761,0.012226929865071528,0.1867135513629776,16
4,is.education,0,0.41925728798255835,0.5558392405509949,0.22429265081882477,0.39937051508060206,1,64,rolling,64,0.41695068810893343,0.06327509295854986,0.12455832396137549,0.5046222195676536,0.3800638956062781,0.01580059287496307,0.14435414721565776,16
4,starmood_life,1,0.4063445506161903,0.5475098490715027,0.19061441719532013,0.39937051508060206,1,64,rolling,64,0.40044116798970447,0.04307247114259037,0.1587456257612865,0.45939977757405953,0.300654151812773,0.010180831012944218,0.13892430263689073,16
4,so_hungryyyun,0,0.23406541809136272,0.4208802878856659,-0.3191607594490051,0.39937051508060206,0,64,rolling,64,0.23215588171466428,0.07086732419729333,0.12244266968244191,0.46204595425279305,0.33960328457035116,0.012648398725005573,0.050735587508212054,16
4,freedom122021,0,0.3536834361890115,0.5122832655906677,0.049143001437187195,0.39937051508060206,0,64,rolling,64,0.3493785768054059,0.04178969626849417,0.1304170323079132,0.41577619667318055,0.2853591643652673,0.01627494343451084,0.09724158968756327,16
4,chrislin_0208,0,0.3347251820265072,0.49900978803634644,-0.003960713744163513,0.39937051508060206,0,64,rolling,64,0.33164285700332125,0.06283457037265953,0.08657459652055188,0.45536953542361885,0.36879493890306697,0.020177768200618486,0.14426484545872037,16
4,cosplaykelly25,0,0.34749523607289795,0.5079894661903381,0.03196060657501221,0.39937051508060206,0,55,rolling,55,0.35150671004625766,0.04907137305342794,0.2685816464600323,0.46656013795009965,0.19797849149006735,0.01828412454963282,0.11760842442079289,14
4,linight.yn,1,0.5210856162728441,0.6186013221740723,0.4836156964302063,0.39937051508060206,1,21,rolling,21,0.5369974879628588,0.03244426545226405,0.49189596303581,0.5875376736911782,0.09564171065536814,0.009990921252406998,0.022999127197866898,5
4,yuwen0099,0,0.38443686785522097,0.5331189632415771,0.13267019391059875,0.39937051508060206,0,64,rolling,64,0.3730085244840471,0.04609158448304599,0.11524510206718316,0.4388636549933616,0.32361855292617847,0.018911513505817296,0.13070433598418238,16
4,rb_world,0,0.4125506649743409,0.5515264272689819,0.2068399339914322,0.39937051508060206,1,45,rolling,45,0.4087949556567338,0.02519043400028055,0.36432462719047426,0.4538987074443654,0.08957408025389113,0.009090092353097722,0.026043799941528945,11
4,lam_word,0,0.5393151687004047,0.6294564604759216,0.5298858880996704,0.39937051508060206,1,64,rolling,64,0.5276473025130006,0.06184147963640694,0.204408189788273,0.585693597962453,0.38128540817418,0.010288340450281897,0.11519373768355576,16
4,hamoda.hassan.9,0,0.3938542533256662,0.5393473505973816,0.15771546959877014,0.39937051508060206,0,64,rolling,64,0.39200141733496063,0.053200643533237064,0.16103613657234614,0.4601299607525282,0.29909382418018204,0.013013667372622901,0.06158935343590208,16
4,opheliecc,1,0.4274184279511201,0.561050534248352,0.24542666971683502,0.39937051508060206,1,64,rolling,64,0.42267336171646064,0.06234643713101447,0.11490650373863835,0.48924573095559876,0.3743392272169604,0.013701623017831998,0.13469884610155025,16
4,food.nius,0,0.4262074279739782,0.5602797269821167,0.24229742586612701,0.39937051508060206,1,64,rolling,64,0.41777674346919647,0.05575534622438039,0.16321004942288841,0.48285757956984354,0.31964753014695513,0.014266558687937143,0.12493222865913728,16
4,suzannebirds,1,0.45103545507900733,0.5759216547012329,0.3060535192489624,0.39937051508060206,1,64,rolling,64,0.44503614375044975,0.050876669276632494,0.21646537445047803,0.5033830404384351,0.28691766598795704,0.01359510228851026,0.0946303030452979,16
4,drownedep,1,0.5419360559950219,0.6310111284255981,0.5365572571754456,0.39937051508060206,1,35,rolling,35,0.5308053338876667,0.0417468009119463,0.3111921948166316,0.5688587483884935,0.2576665535718619,0.014519857104233789,0.16825391025605363,9
4,914_planet,0,0.2773313574225263,0.4563165605068207,-0.17518039047718048,0.39937051508060206,0,26,rolling,26,0.2638166667228256,0.025981643541172043,0.2117180541120141,0.3233025348236745,0.11158448071166038,0.005998839431669354,0.02480194984739237,6
4,fish_withu,1,0.4819403404028405,0.5949771404266357,0.3845794200897217,0.39937051508060206,1,64,rolling,64,0.4747687269889673,0.0533846229039648,0.19887436300681208,0.5452656804999867,0.34639131749317464,0.017806169067267986,0.1369731627757024,16
4,junchen_writing_,1,0.5048865288385429,0.6088837385177612,0.4426226019859314,0.39937051508060206,1,51,rolling,51,0.5025409172881659,0.024430912660611325,0.4421460051971278,0.5459857138808579,0.1038397086837301,0.007718832578684041,0.03497803492129142,13
4,neko_wumiao,1,0.47188333404495414,0.5888209939002991,0.3590935468673706,0.39937051508060206,1,64,rolling,64,0.4584538870878511,0.07204863448357367,0.11345815675737335,0.5336256348983863,0.42016747814101296,0.014785033643089855,0.11642125836899554,16
4,xyyc18.02,1,0.3371743246921479,0.5007448792457581,0.0029794424772262573,0.39937051508060206,0,56,rolling,56,0.3399307224805265,0.06289763433837951,0.22144103364498197,0.49100903044915595,0.269567996804174,0.021745859539468608,0.1018193122921473,14
4,painwords.yan,1,0.5163372608014899,0.6157604455947876,0.4715918302536011,0.39937051508060206,1,64,rolling,64,0.510087237223954,0.04734025172998706,0.21552543398986349,0.5612003081871152,0.34567487419725174,0.012355404364555539,0.17412422764916238,16
4,mu._.studaily,1,0.49455320283584747,0.6026435494422913,0.4164922833442688,0.39937051508060206,1,64,rolling,64,0.48701607771793054,0.05847968471142661,0.18895926458497048,0.5593900797138963,0.37043081512892584,0.013405065554527822,0.13907814593777357,16
4,zhuangcaiyu_,1,0.39518236175441246,0.5402204394340515,0.16123022139072418,0.39937051508060206,0,33,rolling,33,0.39522352600653077,0.028656234946730648,0.33592914169320987,0.47922032090538547,0.1432911792121756,0.021109502937076127,0.12555521008287285,8
4,skyfoodie.mo,0,0.3804888209638677,0.5304878950119019,0.12210294604301453,0.39937051508060206,0,30,rolling,30,0.3812930569807259,0.02986725101622237,0.32107529041813315,0.5032183756368879,0.18214308521875472,0.01596711644239589,0.18214308521875472,7
4,truthdict,0,0.33290640922196324,0.4977172315120697,-0.009130910038948059,0.39937051508060206,0,64,rolling,64,0.3272238135963482,0.03870667158213791,0.10765283328612912,0.3661802221967821,0.25852738891065297,0.006967603034036818,0.08708486167793222,16
4,food_share_anywhere,0,0.3433829686771605,0.5051156282424927,0.02046339213848114,0.39937051508060206,0,64,rolling,64,0.33401138336168806,0.049291078001951295,0.1476999267732882,0.4248523429043641,0.2771524161310759,0.013885531541084403,0.053755357275159454,16
4,snow1111726,0,0.3679774574455292,0.5220673680305481,0.0883268415927887,0.39937051508060206,0,64,rolling,64,0.3615858583263972,0.05874023952442071,0.08338590702798422,0.43641392764563053,0.3530280206176463,0.015172944243639491,0.07723942071275508,16
4,alichan.o,0,0.3920140398425282,0.5381354093551636,0.1528385877609253,0.39937051508060206,0,21,rolling,21,0.38974835138347463,0.05885347015399972,0.30986739992627294,0.49335626544321465,0.1834888655169417,0.02026207544193757,0.04800637374813699,5
4,some_word0830,1,0.5090922425892295,0.6114139556884766,0.45325952768325806,0.39937051508060206,1,64,rolling,64,0.5054556807720473,0.061495922708338376,0.20026630363184397,0.5817110031078988,0.38144469947605486,0.011756264394291407,0.17132971124230942,16
4,yihsuan7895,0,0.3524011418078065,0.5113964676856995,0.04559393227100372,0.39937051508060206,0,64,rolling,64,0.34780929977290237,0.05619609649557496,0.11914408842503872,0.44972183590235093,0.3305777474773122,0.013102209447789207,0.09907511846180746,16
4,zang_photo,0,0.3724051518881952,0.5250620245933533,0.10033221542835236,0.39937051508060206,0,21,rolling,21,0.35150537669970516,0.05457331959292468,0.2878270990173536,0.42777108539523484,0.13994398637788125,0.010970730954586472,0.030025340059794126,5
4,cy6433,1,0.4792786545356835,0.5933517217636108,0.37783879041671753,0.39937051508060206,1,64,rolling,64,0.46851071383156645,0.0707184861657793,0.13659912221782336,0.5533056054288361,0.4167064832110128,0.01655246902351325,0.1468132318527491,16
4,mindfullyhk,1,0.39673936403599785,0.5412424802780151,0.16534551978111267,0.39937051508060206,0,64,rolling,64,0.3921753217631331,0.04178266876343708,0.18899679358552515,0.4622879153093479,0.27329112172382275,0.017060767633171568,0.16494339377696407,16
4,blue.sea.life,1,0.5658457109144613,0.6451389789581299,0.5977393984794617,0.39937051508060206,1,64,rolling,64,0.5530682990233076,0.06483287873774933,0.19086913373473177,0.6046188559158784,0.4137497221811466,0.012644508269925185,0.1509243917650058,16
4,p7_mochi,0,0.3185483182950225,0.4873868525028229,-0.050463125109672546,0.39937051508060206,0,39,rolling,39,0.30950985780069823,0.04771100010537762,0.18682783572077763,0.386640267364831,0.19981243164405335,0.013459773447191547,0.05285176019130805,10
4,fenkychen0827,1,0.3165399949964774,0.48592332005500793,-0.056321606040000916,0.39937051508060206,0,64,rolling,64,0.3072527956803691,0.053851360091771716,0.09334554185041262,0.38096999871988924,0.28762445686947663,0.013243697326392209,0.057249029483912514,16
4,_kana.words_,1,0.5557845748544856,0.6392049789428711,0.571915328502655,0.39937051508060206,1,64,rolling,64,0.5463319341728592,0.05723685843979643,0.20435739477884857,0.5995491391554189,0.3951917443765703,0.010949822090966113,0.17825168873814506,16
4,truelove_goodtv.official,0,0.3565399836723737,0.5142531991004944,0.057028383016586304,0.39937051508060206,0,64,rolling,64,0.3504584205753904,0.03198415102489682,0.17273168863103558,0.38923393623027325,0.21650224759923767,0.009593970469337347,0.09441580241837713,16
4,lazychoisum,1,0.4703372597386932,0.5878709554672241,0.35517096519470215,0.39937051508060206,1,64,rolling,64,0.46445396379526716,0.05354844187574329,0.2019927064057368,0.565692875736453,0.3637001693307162,0.014295363376719427,0.15163202654691188,16
