case_type,fold,author,label,multimodal_logit,multimodal_probability,multimodal_threshold,multimodal_prediction,text_logit,text_probability,text_threshold,text_prediction,delta_p,multimodal_error_type,text_correct,text_error_type,multimodal_correct,valid_post_count,mean_similarity,sd_similarity,median_similarity,q1_similarity,q3_similarity,min_similarity,max_similarity,high_post_count,low_post_count,user_alignment_group,abs_delta_p,lowest_similarity_caption,lowest_similarity_image_path,lowest_post_similarity,highest_similarity_caption,highest_similarity_image_path,highest_post_similarity,manual_text_image_consistency,manual_image_extra_signal,manual_image_effect,manual_inconsistency_taxonomy_A_to_H,manual_identifiable_info,manual_notes
low_alignment_error,4,ksitigarbha_dizangwang,0,0.9383102655410768,0.7187582126011004,0.3484527497514231,1,0.6325015425682068,0.6530564627921109,0.3165906383918283,1,0.0657017498089894,FP,False,FP,False,64.0,0.2401092457585036,0.0242824440142775,0.2373213171958923,0.2258628197014331,0.2542366832494735,0.1648698449134826,0.3056461811065674,3.0,33.0,Low,,"四聖諦@ 佛陀教導我們,苦的存在,必須理解;苦的來源,必須放下;苦的斷滅,必須證悟;滅苦的道,必須修行。 理解「苦」,不是僅僅漫不經心地接受苦的概念,而需要嚴肅認真的思惟。 這自然會引領我們去面對「集」:苦的根源。 只有真正認清它,才能放下苦的根源,此時「滅」才有意義。 通過修行,我們能培養正確的見解、禪修和行止,以斷滅自己的苦。 而踐行大乘教法之「道」,我們則能努力戰勝一切有情眾生之苦。 去修行,去培養正確的見、修、行,取決於每個人自己。 當如此做時,我們就是在清除遮蔽自己內在佛性的客塵。 出處🙏🏻阿曲祖古仁波切🌷",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/ksitigarbha_dizangwang/images/3872279777688994059_54329542329.jpg,0.1648698449134826,"འཛམ་གླིང་ཞི་བདེ་ཡོང་བར་སྨོན། 🌼🙏 愿世界和平! གལ་ཏེ་དད་སེམས་ཀྱི་ངང་ནས་སློབ་དཔོན་པད་འབྱུང་ལ་སེམས་གཅིག་གིས་ཨོཾ་ཨཱཿ ཧཱུྃ་བཛྲ་གུ་རུ་པདྨ་སིདྡྷི་ཧཱུྃ་ཞེས་གསོལ་འདེབས་བརྗོད་ན་བཀྲ་མི་ཤིས་པའི་སྔ་ལྟས་དང་རང་ལོ། དགྲ་འཁྲུགས། ལྟས་ངན། ན་ཚ། ཆག་སྒོ། ཉམས་ལེན་སོགས་ལ་བར་ཆད་མེད་པར་འགྱུར་ཞིང་བསམ་དོན་མྱུར་དུ་འགྲུབ་པར་འགྱུར་རོ།། 若虔诚祈祷莲花生大士,一心念诵莲师心咒“嗡啊吽班匝格热班玛色德吽”,可化解一切不祥,如本命年、争斗、恶兆、疾病、横祸等,修行无有任何障碍,迅速成就所愿。 དེས་ན་འཛམ་གླིང་ལ་ཞི་བདེ་ཡོང་ཆེད་དང་ཕྱོགས་སོ་སོ་ན་དགྲ་འཁྲུགས་སོགས་མྱུར་དུ་མེད་པའི་ཕྱིར་དུའམ། དེར་རྐྱེན་ལམ་དུ་སོང་བ། རྨས་སྐྱོན་ཕོག་པ་དག་ལ་བསྔོ་སྨོན་གྱི་ཚབ་ཏུ། འཕྲིན་འདི་མཐོང་མ་ཐག་རབ་ན་སིདྡྷི་ཚར་བརྒྱ་དང་བརྒྱད། མ་མཐའ་ཡང་ཚར་གསུམ་རེ་བཏོན་ཏེ་གཞན་ལ་བརྒྱུད་བསྐུར་བྱེད་རོགས། 所以看到此信,我邀请你念一百零八遍或三遍莲师心咒,为了世界和平,为了化解争斗,为了此战争中遇到灾难的众生,把此文传递下去,我们一起祈愿!回向!愿平安。 出處🙏🏻阿曲祖古仁波切🌷",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/ksitigarbha_dizangwang/images/3849566576374829213_54329542329.jpg,0.3056461811065674,,,,,,
low_alignment_error,0,xyyc18.02,1,-1.2482564449310305,0.2230021024733084,0.3377087362054896,0,-0.7213282585144043,0.3271005584379576,0.3292227008133845,0,-0.1040984559646492,FN,False,FN,False,50.0,0.2404304900765419,0.0332036491598815,0.2384970337152481,0.2211920544505119,0.2593428790569305,0.1569525748491287,0.3100750148296356,4.0,26.0,Low,,_ 如果就這樣沉睡 好像也不會被世界發現 「北海道の大学情報サイト,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/xyyc18.02/images/3793269143722115991_37391163227.jpg,0.1569525748491287,《越洋電話》 _ ⠀ ⠀ ⠀ #phonebooth#電話亭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/xyyc18.02/images/3369293571156356507_37391163227.jpg,0.3100750148296356,,,,,,
low_alignment_error,1,jie__rou__comic,0,-0.5412923097610474,0.3678870093191569,0.3226178336968301,1,-0.8716595768928528,0.2949090959483339,0.4870751093923089,0,0.0729779133708229,FP,True,TN,False,64.0,0.2419963509310037,0.0312649763572516,0.2398577481508255,0.2231476232409477,0.2635402008891105,0.1771080195903778,0.320035845041275,6.0,32.0,Low,,"「你見過這樣的怪物嗎?」 它們藏在悲傷、焦慮、孤單裡——越不願意看見,越會膨脹成形。 這是我最新的作品《滲染 Disseminate》,關於一個人學會面對內心怪物,並與它們共處的故事~ouo 明天就是新一代了。好緊張,現在我的心裡焦慮怪物正在橫衝直撞QDQ #情感插畫#繪畫#插圖#浸染Disseminate #illustration#oc",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/jie__rou__comic/images/3627914051145020143_16380823611.jpg,0.1771080195903778,"✨🤖 尋找動力源・試閱前 4 頁公開! 🤖✨ 這次先讓你們看看世界觀+主角萊迪的小小成長背景! 萊迪的經歷,其實有很多地方都偷偷參照了我的求學過程(笑)。 而且我一直覺得現在大家都忙得像機器人一樣,所以整本作品也算是我對這個世界的小小抗議啦 (ノ∀`) 如果某一格或某句話有戳到你,我會超級開心的 💛 另外偷偷說...... 因為這本打算投給出版社看看,所以完整版可能要再等等才能全部公開(掩面///) 但我會努力把能公開的部分慢慢放上來給你們看! 下次更新是 聖誕節賀圖🎄✨ #繪畫#原創角色#digitalart",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/jie__rou__comic/images/3783780370462929494_16380823611.jpg,0.320035845041275,,,,,,
low_alignment_error,1,talkheart_1999,1,-0.9772534370422364,0.2734371015927913,0.3226178336968301,0,-0.8824029564857483,0.2926800748755032,0.4870751093923089,0,-0.0192429732827119,FN,False,FN,False,21.0,0.2434198217732565,0.0244707081599904,0.2357658743858337,0.2256048023700714,0.2533161640167236,0.2166820019483566,0.2917479276657104,1.0,13.0,Low,,_ 進去就出不來了 _,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/talkheart_1999/images/2745167010871980482_8557559259.jpg,0.2166820019483566,_ 傳聲筒 _,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/talkheart_1999/images/2743006077659903681_8557559259.jpg,0.2917479276657104,,,,,,
low_alignment_error,2,jiminin185,0,-1.4884819984436035,0.1841496804727434,0.1330126093082226,1,-1.065192461013794,0.2563184197418796,0.2395427346368431,1,-0.0721687392691361,FP,False,FP,False,64.0,0.2436131723225116,0.025803229507013,0.2433737516403198,0.2285224422812461,0.2601665183901787,0.1766823530197143,0.3018908202648163,3.0,28.0,Low,,很喜歡用嘿嘿這兩個字 給人一種豁達 一種樂觀 一種淡泊名利 一種智商上的難言之隱 嘿嘿 - -,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/jiminin185/images/3575831051144738966_54306299360.jpg,0.1766823530197143,"我也曾死纏爛打過一個我很愛很愛的人 那段時間,我整夜整夜睡不著,一個人總是在深夜偷偷掉眼淚。失眠、焦慮、多疑、厭食,這些情緒交織在一起,把我折磨得快要瘋掉。我知道自己這樣會讓你瞧不起,我的卑微也不是故意要給自己加戲,只是因為陷得太深。那些不理智的糾纏,雖然讓你厭煩,但我想說——如果一個人有這樣情緒化的行為,真的只是因為太在意,太害怕失去。 其實,我從一開始就知道我們不可能會有結果,但我還是願意為了你再試一次。這是我的貪心,也是我的劫,我認了。 現在回想起來,那種整晚整晚睡不著,蒙著被子哭得泣不成聲,然後看著窗外慢慢變亮的感覺,這輩子我都不想再有了。這段感情讓我見識過深情,也見識到了冷漠,真的要了我半條命。 但想想也沒什麼好丟人或後悔的,因為人這一輩子,沒羞沒臊地愛一個人的機會,可能就只有這麼一次。若是因為我的退縮而錯過了這個「很愛很愛」的人,現在的我,可能會活在無數個遺憾裡。謝謝你,讓我體會了感情中的所有冷暖。我努力過,爭取過,求過,也鬧過,對於你,我已經再無遺憾。 不得不承認,感情剛開始的時候真的很美好——無話不談,消息秒回,說話溫柔,說到做到,錯了會低頭,沒錯也會哄。可新鮮感一過,「我很忙」「我很累」「我很煩」「我沒空」就成了最常聽見的話。 是我低估了時間的善變,也高估了自己在你心裡的位置。 曾經承諾過的「相伴到永遠」,終究成了過眼雲煙。離開的人,怎麼會記得當初許下的誓言?也只有那些捨不得放手的人,才會活在過去裡。 原諒我的不知廉恥,如果不是真的喜歡,誰又會厚著臉皮沒完沒了地糾纏?回想這段感情,我真的盡力了。我笑了笑,告訴自己,人總不能一直活在曾經。當別人冷眼相待,還要熱臉去貼冷屁股,那才是真正的不禮貌。 時間並不會讓我忘了你,只會讓我習慣沒有你。雖然對你仍然難以忘懷,但我知道,所有的努力都已經證明——我們在一起,並不會讓彼此快樂。即使我付出再多,最終的結局也只有曲終人散。 每一個愛到身不由己、最終選擇轉身離開的人,都是遍體鱗傷後的無奈選擇。每一段變淡的關係,都是別人權衡利弊後的結果。這是我用半條命換來的大徹大悟。 - -",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/jiminin185/images/3606805371157352542_54306299360.jpg,0.3018908202648163,,,,,,
low_alignment_error,2,a728391,0,-0.3538233935832977,0.4124555661770722,0.1330126093082226,1,-0.4676358699798584,0.3851759538969876,0.2395427346368431,1,0.0272796122800845,FP,False,FP,False,43.0,0.2436210880445879,0.0188156105267754,0.24687559902668,0.2345557436347007,0.2562544196844101,0.199371263384819,0.2753325700759887,0.0,16.0,Low,,- 攝影:,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/a728391/images/2764501352085577985_5455758992.jpg,0.199371263384819,"「如果不能成為別人的禮物,就不要走進別人的生命中」 感恩我的恩師在我出發前送我這段話 成為一路上行事作為的一個標準 問心無愧 盡我所能 近期的各種挑戰 也期盼自己也能像恩師一樣 成為如行動的廟宇,處處給人希望 成為一道光去照耀 感恩教誨 感恩挑戰 感恩信任我的人",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/a728391/images/2688828539821890955_5455758992.jpg,0.2753325700759887,,,,,,
low_alignment_error,1,____zy.shihyun,0,-0.3286429345607757,0.4185708546736072,0.3226178336968301,1,-0.4845342636108398,0.3811819980812809,0.4870751093923089,0,0.0373888565923263,FP,True,TN,False,61.0,0.2439515602881791,0.0280319658449008,0.2435696125030517,0.2248885482549667,0.2619958519935608,0.1704607158899307,0.3000351190567016,5.0,28.0,Low,,氣瓶漏了👌🏻,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/____zy.shihyun/images/3877873229872274592_1386147865.jpg,0.1704607158899307,就想發張花花 脖子很肥也沒有關係🐱,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/____zy.shihyun/images/2514139159294618305_1386147865.jpg,0.3000351190567016,,,,,,
low_alignment_error,2,yellow_lu4novia,0,-1.4704877138137815,0.1868684951893957,0.1330126093082226,1,-1.284087896347046,0.216855176665554,0.2395427346368431,0,-0.0299866814761583,FP,True,TN,False,64.0,0.2453755652531981,0.0354889518917019,0.2501376271247864,0.218341514468193,0.2724593877792358,0.162762776017189,0.3096310496330261,6.0,28.0,Low,,I 👀 U and I ❤️ U,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/yellow_lu4novia/images/3593856099226859618_441303620.jpg,0.162762776017189,"深海童話,人魚奇緣,7月12日墜入蔚藍幻境 When the Disney princess 👸 jump into ocean 🌊 💚Ariel Elsa ❤️Mulan 💛Snow White - 暑假限定皮膚已上線💚 💛❤️",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/yellow_lu4novia/images/3674401211945730144_441303620.jpg,0.3096310496330261,,,,,,
low_alignment_error,4,yuwen0099,1,-2.3017828464508057,0.090975414039449,0.3484527497514231,0,-2.470735788345337,0.0779353439065833,0.3165906383918283,0,0.0130400701328657,FN,False,FN,False,64.0,0.2470520802307874,0.019398559442951,0.2466839849948883,0.2346511408686638,0.2594804391264915,0.2032870501279831,0.2891063094139099,1.0,24.0,Low,,在細碎的生活里 找到溫柔和憧憬,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/yuwen0099/images/3758154245247048668_56029528003.jpg,0.2032870501279831,不小心把溫柔泡太久 變得有點撩人了😆,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/yuwen0099/images/3863998652218542415_56029528003.jpg,0.2891063094139099,,,,,,
largest_abs_delta_p,0,painwords.yan,1,1.2524516582489014,0.7777239664156053,0.3377087362054896,1,-0.0896356701850891,0.4776060742122994,0.3292227008133845,1,0.3001178922033058,TP,True,TP,True,64.0,0.2817012062296271,0.011743738916261,0.2840278297662735,0.2769315540790558,0.2894751355051994,0.2447037696838379,0.3027060627937317,21.0,0.0,High,0.3001178922033058,"沒苦硬吃... 新書《你走得很快,我好得很慢》",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/painwords.yan/images/3682334220778920685_12093800223.jpg,0.2447037696838379,"努力過了,當沒有了期望,自然就不再執著。 新書《你走得很快,我好得很慢》",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/painwords.yan/images/3620057397974317651_12093800223.jpg,0.3027060627937317,,,,,,
largest_abs_delta_p,3,huhuzo1225,0,-1.664375901222229,0.1591754584747331,0.5230274241234272,0,-0.1932387948036193,0.4518400707047204,0.4703367025185562,0,-0.2926646122299873,TN,True,TN,True,64.0,0.2822522176429629,0.0377730152398928,0.2852940857410431,0.2507017031311989,0.3032266572117805,0.2116339057683944,0.3698228895664215,28.0,8.0,High,0.2926646122299873,接招吧這個世界! 我來了呀阿哈🧡,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/huhuzo1225/images/3834557097653265424_79954427076.jpg,0.2116339057683944,"每天都要對你說🧡 Every day, I want to tell you this. 🧡",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/huhuzo1225/images/3848983391774115008_79954427076.jpg,0.3698228895664215,,,,,,
largest_abs_delta_p,0,who.loved.by.jesus,0,1.4354047775268557,0.8077420461116196,0.3377087362054896,1,0.0615352876484394,0.5153789693952825,0.3292227008133845,1,0.2923630767163371,FP,False,FP,False,22.0,0.281904013319449,0.0288393896722073,0.2905149012804031,0.269794151186943,0.297684945166111,0.1835951656103134,0.3143098950386047,13.0,1.0,High,0.2923630767163371,"“Blessed are those who hunger and thirst for righteousness, for they shall be satisfied.(Matthew5:6 ESV)",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/who.loved.by.jesus/images/3663514336552903529_6848616982.jpg,0.1835951656103134,"「他寧可和上帝的百姓同受苦害,也不願暫時享受罪中之樂。」 希伯來書 11 : 25",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/who.loved.by.jesus/images/3799098941624221105_6848616982.jpg,0.3143098950386047,,,,,,
largest_abs_delta_p,1,hao_emo520,0,-0.7422723770141602,0.3225074374637849,0.3226178336968301,0,0.4246421456336975,0.6045935391834685,0.4870751093923089,1,-0.2820861017196835,TN,False,FP,True,64.0,0.2564855627715587,0.0156387497203856,0.2570985853672027,0.2471887394785881,0.2674130499362945,0.2031142115592956,0.2860543429851532,0.0,7.0,Medium,0.2820861017196835,更新文案⬇️ 🌃進入主頁 . . . #摩羯#水瓶#雙魚#白羊#金牛#雙子#巨蠍#獅子#處女#天秤#天蠍#射手#語錄#語錄控#語錄分享#文字語錄#愛情語錄#扎心語錄#心情語錄#感情語錄#友情語錄#語錄系列#傷心語錄#失戀#暗戀#友情 #生活,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/hao_emo520/images/3611160192412934843_56024471228.jpg,0.2031142115592956,更新文案⬇️ 🌃進入主頁 . . . #摩羯#水瓶#雙魚#白羊#金牛#雙子#巨蠍#獅子#處女#天秤#天蠍#射手#語錄#語錄控#語錄分享#文字語錄#愛情語錄#扎心語錄#心情語錄#感情語錄#友情語錄#語錄系列#傷心語錄#失戀#暗戀#友情 #生活,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/hao_emo520/images/3612021696351297057_56024471228.jpg,0.2860543429851532,,,,,,
largest_abs_delta_p,4,shan_min33,1,0.6881436109542847,0.6655538366111193,0.3484527497514231,1,2.305670738220215,0.9093455993930268,0.3165906383918283,1,-0.2437917627819075,TP,True,TP,True,36.0,0.2428701404068205,0.0229295065011166,0.2453857064247131,0.2298883758485317,0.2570046558976173,0.1815690696239471,0.2817966043949127,0.0,14.0,Low,0.2437917627819075,"最近很多人問我解離是什麼!所以我就來啦! 解離(Dissociation)是一種心理現象,指的是個體的意識、記憶、認知、情感或身體知覺的某些部分變得脫離或割裂,難以整合到一個統一的自我經驗中。這種狀態常見於人面對強烈壓力、創傷或情緒衝擊時,作為一種自我保護的心理機制。 解離的表現形式可以包括: 1.解離性健忘:無法回憶起某些特定的經歷,尤其是創傷相關的記憶。 2.人格解離:感覺自己像變成了另一個人,或者有多重人格的經歷(例如解離性身份障礙,DID)。 3.現實感喪失(Derealization):感覺周圍環境不真實,像是在夢中或模糊狀態中。 4.自我感喪失(Depersonalization):感覺自己像是局外人,或者與自己的身體、情緒脫節。 5.解離性恍惚:突然陷入一種無法專注、無法正常回應周圍環境的狀態。 解離的原因 解離通常與創傷經歷有關,例如: •童年時期的身體、心理或性虐待。 •天災等重大災難。 •長期處於高壓或虐待性關係中。 解離的功能 對某些人來說,解離是一種自我保護的心理防禦機制,幫助他們在面對無法承受的情感或痛苦時「逃避」現實。然而,長期的解離可能會影響日常生活和人際關係。 如果你對解離有興趣或相關經歷,了解它是怎麼產生的以及如何處理是很重要的。如果需要,也可以尋求心理專業人士的幫助,特別是當解離狀況影響到生活時。 其實我自己也有解離的症狀,我朋友會突然意識到不一樣的人在跟他們聊天,我自己也會喪失某段記憶的時候,我就知道我解離了。我最近閱讀和觀看大量的文章和影片,也跟我醫生獨自晤談了快一個小時,如果你發現解離了,真的不要害怕,雖然我知道那個不確定性還有你不知道什麼時候會解離是會讓自己徬徨跟感到未知的,只要跟醫生好好配合,服用藥物,再搭配心理諮商,我相信一定也會有好轉的一天。 如果你跟我有一樣的困擾,歡迎跟我聊聊,也希望這篇文章對你們有幫助。 #憂鬱症日記#憂鬱症發作#憂鬱症患者#憂鬱症不可怕#焦慮症#焦慮症發作#焦慮症患者#焦慮症日記#恐慌症#恐慌症發作#恐慌症患者#邊緣型人格#邊緣型人格障礙#心理系#心理#心理學#憂鬱症陪伴#憂鬱症發作#憂鬱症日記 #心理師#心理諮商師#心理測驗#房樹人#自戀性人格#自戀性人格障礙#自戀性格#rtms#解離性障害#解離#失實症",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/shan_min33/images/3524389822872034515_40881032480.jpg,0.1815690696239471,正式登出大學了 發個學士服🎓 以下開放祝福明年研究所上岸,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/shan_min33/images/3686646586274467272_40881032480.jpg,0.2817966043949127,,,,,,
largest_abs_delta_p,3,mindfullyhk,1,-1.2524173259735107,0.2222819686407794,0.5230274241234272,0,-0.2350901365280151,0.4414966618175855,0.4703367025185562,0,-0.2192146931768061,FN,False,FN,False,62.0,0.3172698090634038,0.0630484448448241,0.3060149550437927,0.2783607989549637,0.3633784875273704,0.1919085383415222,0.4488911926746368,40.0,7.0,High,0.2192146931768061,"進退也共鳴 信報專欄 : 心之旅程 06-05-2025 作者: 蔡瀚棕 • 澳洲註冊臨床心理學家 • 資深基模治療師 「事與冀盼有落差 請不必驚怕」陳奕迅 眼前的M眼神空洞地說:「我就是不行。」他才 20 歲,卻像提早放棄了年輕人應有的可能。他不上學、不工作,也幾乎沒有朋友,躲在房間裡看 YouTube、打遊戲,偶爾幫爸媽做些家務。他試過參加短期課程或做義工,但從沒超過兩個星期,最後總是以一句「我不想去了」告終。 我天生就不如人 M 的困境來自「失敗者」基模──那是一種根深蒂固的信念:我不夠聰明、不夠能幹,反正一定會失敗,何必嘗試?這不是「我不好」的自卑感,而是「我能力上不如人」的定案。因此,他們傾向逃避挑戰,以避免再次確認「我不行」。 缺乏適切的引導 M 的基模並非源於責罵或羞辱。他從小有專注力不足/過度活躍症,卻未被診斷。靠天份走過小學,升上中學後就吃力了。M與一位學業優秀的朋友良性競爭。只是這位朋友在學術上表現確實突出,而 M 又沒有得到針對專注力問題的幫助,結果兩人的差距愈來愈大。 M吃力追趕只換來挫敗,演變成焦慮,然後氣餒,最後便是放棄,承認自己不如人,我就是做不好。 期待落空和愧疚 中三那年,M 因病休學數週,竟讓他有一絲解脫:終於不用再面對又落後的壓力。這一逃,便是六年:不上學、不見朋友、不出門。父母從未責備,不斷嘗試幫助他──安排心理諮詢、鼓勵參與短期課程或義工、嘗試為他創造社交和興趣機會。 然而長年的逃避讓父母漸感氣餒與無奈,說出口的話卻依然溫和:「沒關係,我們再想想其他方法吧。」那不是冷漠,而是一種壓抑情緒的溫柔。但越是這樣,M 越覺得對不起他們。 「我覺得我拖垮了整個家。我讓他們對人生也沒信心了。」M 自責地形容自己像個錨,拖著整個家庭沉下去。 M的逃避不是單純的懶惰或拖延,也不只是缺乏引導,而是一種扛不住內疚與自責的自我放逐。 他需要重新理解這些情緒:內疚不代表他沒用,反而證明他其實一直想連結、想嘗試,只是不知如何避免歷史重現。 避免過早「鼓勵」 治療「失敗者」基模,不能急。這不是鼓勵幾句、訂個讀書計畫就能解決的問題。因為對M來說,連踏出第一步都充滿威脅。一旦再失敗,就又一次驗證「果然我不行」。 我先陪伴他去看見那些「什麼都不想做」的背後,是一顆怕讓人失望的心,保護爸媽免受難過失望之苦,也讓M不用承受那種沉重。 有一次我對 M 說:「也許你爸媽的臉上看起來是失望,但他們心裡還是愛你的。他們只是太久沒有看見希望了,也累了。但他們從未放棄你。」 他愣了一下,眼眶突然泛紅。原來,被愛這件事,對他來說早已變成一種壓力──彷彿自己必須變好、要有進展,才值得被愛。 當每一個人都想「做對點什麼」來扭轉困境,那個無法馬上改變的孩子,反而會陷入更深的自責與退縮。 治療的其中一步是傳遞一個訊息:「我們不是因為你變好了才愛你,而是因為愛你,所以我們願意在還不知道怎麼辦的時候,一起等、一起學習、一起相信還有可能。」 「失敗者」基模不總是來自苛刻的家庭,有時也來自善意但承受不了失落的環境。 當被深刻地理解和接納,M才逐漸放下「馬上做成一件大事」的執著,容許自己從小目標開始,容許試錯,也接受「願意嘗試」已經夠好。矛盾地,允許自己有練習和調整的空間,M才能慢慢學習,感覺到「原來我可以」。雖然有時還是會退縮,但M不再視那為「失敗」,而是學習的一部分。 延伸視頻: 失敗者基模",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/mindfullyhk/images/3626486307623245217_44478064139.jpg,0.1919085383415222,"📢 Final Call! 📢 Are you ready to elevate your Schema Therapy expertise & skills with Chris Hayes and Beatrice Ng Kessler? Our last ISST-accredited Schema Therapy LEVEL II program in Hong Kong is approaching! This is a perfect opportunity for professionals eager to go beyond the basics and deepen their practice. Don’t miss your final chance to join a dynamic learning environment — exchange ideas, share experiences, and advance your Schema Therapy journey! 🚨 Register now: Link in Bio🚨 We look forward to seeing you there! Date: 16-18 Oct 2025 (3 full days) Time: 0900-1700 Venue: Causeway Bay, Hong Kong",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/mindfullyhk/images/3734333799611315522_75247019053.jpg,0.4488911926746368,,,,,,
largest_abs_delta_p,1,mu._.studaily,1,-0.3128482699394226,0.4224196611697065,0.3226178336968301,1,-1.365060329437256,0.2034190969661398,0.4870751093923089,0,0.2190005642035666,TP,False,FN,True,63.0,0.2547903936060648,0.0250647654510313,0.2570335268974304,0.2395037561655044,0.272844448685646,0.1902345716953277,0.3047525882720947,4.0,18.0,Medium,0.2190005642035666,- 上班第一天! 超級好笑我覺得自己超像笨蛋的 要學的事情有很多 請加油哦🤲🏻 隔壁同事說我可以換自己喜歡的電腦桌布 於是我登登登登地換成黑貓 黑貓應該沒有什麼諧音諧義會招來不好的事情吧(? 第一天算是和諧落幕 接下來有得跑了齁齁 酷斃了我的工作,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/mu._.studaily/images/3849011542079647918_62475732843.jpg,0.1902345716953277,- 用OK繃當書籤🔖 今天好忙 到處跑來跑去 晚上要再努力一下下 希望今天能讀書讀滿五小時!,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/mu._.studaily/images/3662069390853416632_62475732843.jpg,0.3047525882720947,,,,,,
largest_abs_delta_p,3,will_be._.fine,1,-0.5949013829231262,0.3555110414063983,0.5230274241234272,0,-1.84099543094635,0.1369336072418912,0.4703367025185562,0,0.2185774341645071,FN,False,FN,False,64.0,0.2767579157371074,0.0321250846443745,0.2838280349969864,0.2526129782199859,0.2964379489421844,0.2163913398981094,0.393378734588623,29.0,12.0,Medium,0.2185774341645071,/ 加油 你得嘅👊🏻🔥 . #醫生,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/will_be._.fine/images/3065274771769538481_13200562389.jpg,0.2163913398981094,/ To my lovely doctor (Dr. SMW) 多謝你呢4年嘅支持同鼓勵 除咗你嘅職責外 你都幫咗我唔少 由一開始嘅認識 到我覺得你講嘢好直接 我唔鍾意你 仲唔想見你 然後我之前嘅心理學家同我講醫生只係負責處理藥物上嘅問題 佢都只係直接咁表達病人嘅真實需要 佢冇錯 我都冇錯 我明白咗 之後一直都係以呢個理念去睇醫生 之後就漸漸冇咗之前嘅唔鍾意 後來 我當咗佢係part of my life 冇咗佢唔得 上一次佢放產假 我真係捱得好辛苦 到今次 都係好多唔捨得 佢有強調過佢會返嚟 佢依然係我嘅主診醫生 ❤️ 4年了 後面係2025.11.26 再同我講嘅嘢 :你唔係唔得只係對自己冇信心 :你比之前進步咗好多 :你可以的 :好困難就表達下 :呢個世界冇說公唔公平 :優秀的人做嘅嘢會比較多 :慢慢黎 之前要好耐pick up 而家1/2星期 之後可能1星期/更快 :你做得唔差 :你都叻 :問題一黎 內心會唔安樂 平心靜氣去解決 多謝你嘅出現 I love you so much and wish you all the best 💕,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/will_be._.fine/images/3777159235969857067_13200562389.jpg,0.393378734588623,,,,,,
