case_type,minimal_review_reason,fold,author,label,multimodal_probability,text_probability,delta_p,multimodal_error_type,user_alignment_group,mean_similarity,multimodal_logit,multimodal_threshold,multimodal_prediction,text_logit,text_threshold,text_prediction,text_correct,text_error_type,multimodal_correct,valid_post_count,sd_similarity,median_similarity,q1_similarity,q3_similarity,min_similarity,max_similarity,high_post_count,low_post_count,abs_delta_p,lowest_similarity_caption,lowest_similarity_image_path,lowest_post_similarity,highest_similarity_caption,highest_similarity_image_path,highest_post_similarity,manual_text_image_consistency,manual_image_extra_signal,manual_image_effect,manual_inconsistency_taxonomy_A_to_H,manual_identifiable_info,manual_notes
low_similarity_top20,low_similarity_top20,2,w.wy__,1,0.7479263912541091,0.7270858312979858,0.0208405599561233,TP,Low,0.2287760097533464,1.0875834226608276,0.1330126093082226,1,0.9798871874809264,0.2395427346368431,1,True,TP,True,64.0,0.0223838752941755,0.2266087383031845,0.2114500477910041,0.245627012103796,0.1846376657485962,0.2867032289505005,0.0,44.0,,". 🌦️ 剛好想說些什麼,就收到朋朋傳來的底片,真的是時光膠囊,黑白中卻釀了很多寶藏和色彩,那已經是去年東漂的溽夏和回來住院前的初秋。 一路踏踏實實又扎扎穩穩也起起伏伏的過到了現在。 近期的生活如圖一,爬上一座小山,很喘但登頂的風景和視野很美、沿途也很值得,是汗水和爆笑的;而所經歷的內心旅程也如圖二,妙不可言。 像春天的天氣也像林口的交通吧,令人捉摸不定,但隨時讓自己身心靈都當下安在。 下雨很浪漫、晴天很燦爛。 有時快了些,但還不著急;有時緩了點,慢也沒關係。 養成一些新的習慣、跨越過去的障礙,而身體勞動反而氣血活了過來、隨之靈感也到來。 仍然喜歡一個人獨處,卻也多了享受互相陪伴,以及承擔。 看見更多自己不同面貌,可甜可鹽(也可辣?) 但終究別忘了,照顧好自己就是對所愛最大的幫助。 / 下面想放一些碎片札記⋯ / 不要再把愛你的人推開 這世界沒有這麼壞 . 常常也很想躲起來 但其實又希望被找到 但又還不太想說話 不知道有沒有像罩住阿目的頭盔一樣 另一種層面上的無法表達 . 生病到無藥可救後 開始嘗試很多輔助療法 ( 包含身心靈甚至邪門歪道都有 ) 慢慢累積後真的會三折肱成良醫 . 以前摸索出的生活原則 睡覺治百病 起床要人命 現在領悟出工作的道理 不求表現被看見 只求問心無愧 或是偷懶沒被發現 . 覺察到累或卡的時候 停下來梳理情緒是很重要的 風會一直吹 情緒會來也會走 . 我以為我可以沒關係不在意 我以為在這段關係裡 我已經拿出最大的勇氣做了最深的決定 我以為我可以放手讓你去 我以為我可以接受自己的無能為力 我以為有信心不會再受委屈 我以為我承受得起 我以為不會鬧脾氣不會有太多情緒 並沒有 我忘了自己也還有太多課題需要修行 但至少現在有你陪我一起練習 . 「要先耐得住暗房的黑暗 才能洗出作品和生命」 「你身上有好多寶藏 要記得往內看」 「因為他相信妳有這個潛力」 「我也覺得不需要給你什麼鼓勵 因為你本身就很有能量了 只需要在很混亂的時候陪你一起梳理一下」 「很開心參與你這個階段 好感動」 「你內在是有智慧的」 「你每次經驗都很認真的去看 也都好好認真生活」 . 「現在的你整體情緒都有拉上來也穩定很多 也分得出來是什麼歸因 不會都覺得又是自己的問題 或是覺得治療無效之類的 也看你這麼久了 終於有想認真進入關係 但對方的病況可能會辛苦一點 你要有心理準備 謝謝你陪我練習這麼多 你也要好好謝謝自己啊 這麼多年了不容易」 .",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/w.wy__/images/3621537961038798581_333616086.jpg,0.1846376657485962,. 🥳😝🥺🐦 🔥🎂💝 女人二八一朵花 活到現在能安穩過生日已經很滿足 也很深刻體認到 一個人能給的最珍貴的禮物是時間 .,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/w.wy__/images/3646136554848453759_333616086.jpg,0.2867032289505005,一致,無,無明顯影響,,是,
low_similarity_top20,low_similarity_top20,1,a_three_people,0,0.1323092991372745,0.1013153995810299,0.0309938995562445,TN,Low,0.2312884209677577,-1.880692958831787,0.3226178336968301,0,-2.182693719863892,0.4870751093923089,0,True,TN,True,64.0,0.0246088113544696,0.2256297990679741,0.2149008065462112,0.2395183593034744,0.1938931345939636,0.3069010078907013,2.0,49.0,,偶素小本丸~ 本丸小公主 脾氣不好 孤僻 目前年齡尚小 聽不懂人話...,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/a_three_people/images/3021197651657615420_6084537946.jpg,0.1938931345939636,- 我在鬧 你在笑 - 🐹,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/a_three_people/images/3318944666652772033_6084537946.jpg,0.3069010078907013,一致,無,無明顯影響,,否,
low_similarity_top20,low_similarity_top20,4,althealan_and_painting,1,0.3931981070487518,0.27937770783573,0.1138203992130217,TP,Low,0.2313687773421406,-0.4338887929916382,0.3484527497514231,1,-0.9475504755973816,0.3165906383918283,0,False,FN,True,64.0,0.0217811469884213,0.226774200797081,0.2162405103445053,0.2458041533827781,0.1878025233745575,0.2866370677947998,0.0,44.0,,Garden of Eden 伊甸園,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/althealan_and_painting/images/2987950083951393139_52263171611.jpg,0.1878025233745575,"Starry, starry night Paint your palette blue and gray #insane#不會作畫的作畫癖患者",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/althealan_and_painting/images/2966190814562368943_52263171611.jpg,0.2866370677947998,一致,不明確,幫助,,否,
low_similarity_top20,low_similarity_top20,2,yushanchiu,0,0.0851788609996551,0.1091522958826144,-0.0239734348829592,TN,Low,0.2318914288189262,-2.373975276947021,0.1330126093082226,0,-2.0994293689727783,0.2395427346368431,0,True,TN,True,64.0,0.0297765715702269,0.2286822721362114,0.216034397482872,0.2488009296357631,0.166133314371109,0.3010116815567016,4.0,44.0,,就是那種會一直來的店!好美 肉桂捲又好吃😋離開時還外帶了一個😙,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/yushanchiu/images/3816252822405602661_276051142.jpg,0.166133314371109,🖤 🖤 🖤 兩年後再看 Blackpink 還是好炸🔥 當年練習跳舞還都特地想挑他們的音樂! 時代的眼淚~~ 超愛金珍妮!真的好可愛 搖滾區真的太累 不知要看前面還是後面 一直轉😆,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/yushanchiu/images/3749175853352939073_276051142.jpg,0.3010116815567016,一致,無,無明顯影響,,是,
largest_abs_delta_p_top20,largest_abs_delta_p_top20,0,painwords.yan,1,0.7777239664156053,0.4776060742122994,0.3001178922033058,TP,High,0.2817012062296271,1.2524516582489014,0.3377087362054896,1,-0.0896356701850891,0.3292227008133845,1,True,TP,True,64.0,0.011743738916261,0.2840278297662735,0.2769315540790558,0.2894751355051994,0.2447037696838379,0.3027060627937317,21.0,0.0,0.3001178922033058,"沒苦硬吃... 新書《你走得很快,我好得很慢》",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/painwords.yan/images/3682334220778920685_12093800223.jpg,0.2447037696838379,"努力過了,當沒有了期望,自然就不再執著。 新書《你走得很快,我好得很慢》",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/painwords.yan/images/3620057397974317651_12093800223.jpg,0.3027060627937317,一致,無,幫助,,是,
largest_abs_delta_p_top20,largest_abs_delta_p_top20,3,huhuzo1225,0,0.1591754584747331,0.4518400707047204,-0.2926646122299873,TN,High,0.2822522176429629,-1.664375901222229,0.5230274241234272,0,-0.1932387948036193,0.4703367025185562,0,True,TN,True,64.0,0.0377730152398928,0.2852940857410431,0.2507017031311989,0.3032266572117805,0.2116339057683944,0.3698228895664215,28.0,8.0,0.2926646122299873,接招吧這個世界! 我來了呀阿哈🧡,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/huhuzo1225/images/3834557097653265424_79954427076.jpg,0.2116339057683944,"每天都要對你說🧡 Every day, I want to tell you this. 🧡",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/huhuzo1225/images/3848983391774115008_79954427076.jpg,0.3698228895664215,一致,無,幫助,,是,
largest_abs_delta_p_top20,largest_abs_delta_p_top20,1,hao_emo520,0,0.3225074374637849,0.6045935391834685,-0.2820861017196835,TN,Medium,0.2564855627715587,-0.7422723770141602,0.3226178336968301,0,0.4246421456336975,0.4870751093923089,1,False,FP,True,64.0,0.0156387497203856,0.2570985853672027,0.2471887394785881,0.2674130499362945,0.2031142115592956,0.2860543429851532,0.0,7.0,0.2820861017196835,更新文案⬇️ 🌃進入主頁 . . . #摩羯#水瓶#雙魚#白羊#金牛#雙子#巨蠍#獅子#處女#天秤#天蠍#射手#語錄#語錄控#語錄分享#文字語錄#愛情語錄#扎心語錄#心情語錄#感情語錄#友情語錄#語錄系列#傷心語錄#失戀#暗戀#友情 #生活,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/hao_emo520/images/3611160192412934843_56024471228.jpg,0.2031142115592956,更新文案⬇️ 🌃進入主頁 . . . #摩羯#水瓶#雙魚#白羊#金牛#雙子#巨蠍#獅子#處女#天秤#天蠍#射手#語錄#語錄控#語錄分享#文字語錄#愛情語錄#扎心語錄#心情語錄#感情語錄#友情語錄#語錄系列#傷心語錄#失戀#暗戀#友情 #生活,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/hao_emo520/images/3612021696351297057_56024471228.jpg,0.2860543429851532,不一致,有,幫助, D,是,
largest_abs_delta_p_top20,largest_abs_delta_p_top20,4,shan_min33,1,0.6655538366111193,0.9093455993930268,-0.2437917627819075,TP,Low,0.2428701404068205,0.6881436109542847,0.3484527497514231,1,2.305670738220215,0.3165906383918283,1,True,TP,True,36.0,0.0229295065011166,0.2453857064247131,0.2298883758485317,0.2570046558976173,0.1815690696239471,0.2817966043949127,0.0,14.0,0.2437917627819075,"最近很多人問我解離是什麼!所以我就來啦! 解離(Dissociation)是一種心理現象,指的是個體的意識、記憶、認知、情感或身體知覺的某些部分變得脫離或割裂,難以整合到一個統一的自我經驗中。這種狀態常見於人面對強烈壓力、創傷或情緒衝擊時,作為一種自我保護的心理機制。 解離的表現形式可以包括: 1.解離性健忘:無法回憶起某些特定的經歷,尤其是創傷相關的記憶。 2.人格解離:感覺自己像變成了另一個人,或者有多重人格的經歷(例如解離性身份障礙,DID)。 3.現實感喪失(Derealization):感覺周圍環境不真實,像是在夢中或模糊狀態中。 4.自我感喪失(Depersonalization):感覺自己像是局外人,或者與自己的身體、情緒脫節。 5.解離性恍惚:突然陷入一種無法專注、無法正常回應周圍環境的狀態。 解離的原因 解離通常與創傷經歷有關,例如: •童年時期的身體、心理或性虐待。 •天災等重大災難。 •長期處於高壓或虐待性關係中。 解離的功能 對某些人來說,解離是一種自我保護的心理防禦機制,幫助他們在面對無法承受的情感或痛苦時「逃避」現實。然而,長期的解離可能會影響日常生活和人際關係。 如果你對解離有興趣或相關經歷,了解它是怎麼產生的以及如何處理是很重要的。如果需要,也可以尋求心理專業人士的幫助,特別是當解離狀況影響到生活時。 其實我自己也有解離的症狀,我朋友會突然意識到不一樣的人在跟他們聊天,我自己也會喪失某段記憶的時候,我就知道我解離了。我最近閱讀和觀看大量的文章和影片,也跟我醫生獨自晤談了快一個小時,如果你發現解離了,真的不要害怕,雖然我知道那個不確定性還有你不知道什麼時候會解離是會讓自己徬徨跟感到未知的,只要跟醫生好好配合,服用藥物,再搭配心理諮商,我相信一定也會有好轉的一天。 如果你跟我有一樣的困擾,歡迎跟我聊聊,也希望這篇文章對你們有幫助。 #憂鬱症日記#憂鬱症發作#憂鬱症患者#憂鬱症不可怕#焦慮症#焦慮症發作#焦慮症患者#焦慮症日記#恐慌症#恐慌症發作#恐慌症患者#邊緣型人格#邊緣型人格障礙#心理系#心理#心理學#憂鬱症陪伴#憂鬱症發作#憂鬱症日記 #心理師#心理諮商師#心理測驗#房樹人#自戀性人格#自戀性人格障礙#自戀性格#rtms#解離性障害#解離#失實症",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/shan_min33/images/3524389822872034515_40881032480.jpg,0.1815690696239471,正式登出大學了 發個學士服🎓 以下開放祝福明年研究所上岸,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/shan_min33/images/3686646586274467272_40881032480.jpg,0.2817966043949127,部分一致,無,干擾,C,是,
largest_abs_delta_p_top20,largest_abs_delta_p_top20,3,mindfullyhk,1,0.2222819686407794,0.4414966618175855,-0.2192146931768061,FN,High,0.3172698090634038,-1.2524173259735107,0.5230274241234272,0,-0.2350901365280151,0.4703367025185562,0,False,FN,False,62.0,0.0630484448448241,0.3060149550437927,0.2783607989549637,0.3633784875273704,0.1919085383415222,0.4488911926746368,40.0,7.0,0.2192146931768061,"進退也共鳴 信報專欄 : 心之旅程 06-05-2025 作者: 蔡瀚棕 • 澳洲註冊臨床心理學家 • 資深基模治療師 「事與冀盼有落差 請不必驚怕」陳奕迅 眼前的M眼神空洞地說:「我就是不行。」他才 20 歲,卻像提早放棄了年輕人應有的可能。他不上學、不工作,也幾乎沒有朋友,躲在房間裡看 YouTube、打遊戲,偶爾幫爸媽做些家務。他試過參加短期課程或做義工,但從沒超過兩個星期,最後總是以一句「我不想去了」告終。 我天生就不如人 M 的困境來自「失敗者」基模──那是一種根深蒂固的信念:我不夠聰明、不夠能幹,反正一定會失敗,何必嘗試?這不是「我不好」的自卑感,而是「我能力上不如人」的定案。因此,他們傾向逃避挑戰,以避免再次確認「我不行」。 缺乏適切的引導 M 的基模並非源於責罵或羞辱。他從小有專注力不足/過度活躍症,卻未被診斷。靠天份走過小學,升上中學後就吃力了。M與一位學業優秀的朋友良性競爭。只是這位朋友在學術上表現確實突出,而 M 又沒有得到針對專注力問題的幫助,結果兩人的差距愈來愈大。 M吃力追趕只換來挫敗,演變成焦慮,然後氣餒,最後便是放棄,承認自己不如人,我就是做不好。 期待落空和愧疚 中三那年,M 因病休學數週,竟讓他有一絲解脫:終於不用再面對又落後的壓力。這一逃,便是六年:不上學、不見朋友、不出門。父母從未責備,不斷嘗試幫助他──安排心理諮詢、鼓勵參與短期課程或義工、嘗試為他創造社交和興趣機會。 然而長年的逃避讓父母漸感氣餒與無奈,說出口的話卻依然溫和:「沒關係,我們再想想其他方法吧。」那不是冷漠,而是一種壓抑情緒的溫柔。但越是這樣,M 越覺得對不起他們。 「我覺得我拖垮了整個家。我讓他們對人生也沒信心了。」M 自責地形容自己像個錨,拖著整個家庭沉下去。 M的逃避不是單純的懶惰或拖延,也不只是缺乏引導,而是一種扛不住內疚與自責的自我放逐。 他需要重新理解這些情緒:內疚不代表他沒用,反而證明他其實一直想連結、想嘗試,只是不知如何避免歷史重現。 避免過早「鼓勵」 治療「失敗者」基模,不能急。這不是鼓勵幾句、訂個讀書計畫就能解決的問題。因為對M來說,連踏出第一步都充滿威脅。一旦再失敗,就又一次驗證「果然我不行」。 我先陪伴他去看見那些「什麼都不想做」的背後,是一顆怕讓人失望的心,保護爸媽免受難過失望之苦,也讓M不用承受那種沉重。 有一次我對 M 說:「也許你爸媽的臉上看起來是失望,但他們心裡還是愛你的。他們只是太久沒有看見希望了,也累了。但他們從未放棄你。」 他愣了一下,眼眶突然泛紅。原來,被愛這件事,對他來說早已變成一種壓力──彷彿自己必須變好、要有進展,才值得被愛。 當每一個人都想「做對點什麼」來扭轉困境,那個無法馬上改變的孩子,反而會陷入更深的自責與退縮。 治療的其中一步是傳遞一個訊息:「我們不是因為你變好了才愛你,而是因為愛你,所以我們願意在還不知道怎麼辦的時候,一起等、一起學習、一起相信還有可能。」 「失敗者」基模不總是來自苛刻的家庭,有時也來自善意但承受不了失落的環境。 當被深刻地理解和接納,M才逐漸放下「馬上做成一件大事」的執著,容許自己從小目標開始,容許試錯,也接受「願意嘗試」已經夠好。矛盾地,允許自己有練習和調整的空間,M才能慢慢學習,感覺到「原來我可以」。雖然有時還是會退縮,但M不再視那為「失敗」,而是學習的一部分。 延伸視頻: 失敗者基模",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/mindfullyhk/images/3626486307623245217_44478064139.jpg,0.1919085383415222,"📢 Final Call! 📢 Are you ready to elevate your Schema Therapy expertise & skills with Chris Hayes and Beatrice Ng Kessler? Our last ISST-accredited Schema Therapy LEVEL II program in Hong Kong is approaching! This is a perfect opportunity for professionals eager to go beyond the basics and deepen their practice. Don’t miss your final chance to join a dynamic learning environment — exchange ideas, share experiences, and advance your Schema Therapy journey! 🚨 Register now: Link in Bio🚨 We look forward to seeing you there! Date: 16-18 Oct 2025 (3 full days) Time: 0900-1700 Venue: Causeway Bay, Hong Kong",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/mindfullyhk/images/3734333799611315522_75247019053.jpg,0.4488911926746368,一致,無,干擾,,是,
largest_abs_delta_p_top20,largest_abs_delta_p_top20,1,mu._.studaily,1,0.4224196611697065,0.2034190969661398,0.2190005642035666,TP,Medium,0.2547903936060648,-0.3128482699394226,0.3226178336968301,1,-1.365060329437256,0.4870751093923089,0,False,FN,True,63.0,0.0250647654510313,0.2570335268974304,0.2395037561655044,0.272844448685646,0.1902345716953277,0.3047525882720947,4.0,18.0,0.2190005642035666,- 上班第一天! 超級好笑我覺得自己超像笨蛋的 要學的事情有很多 請加油哦🤲🏻 隔壁同事說我可以換自己喜歡的電腦桌布 於是我登登登登地換成黑貓 黑貓應該沒有什麼諧音諧義會招來不好的事情吧(? 第一天算是和諧落幕 接下來有得跑了齁齁 酷斃了我的工作,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/mu._.studaily/images/3849011542079647918_62475732843.jpg,0.1902345716953277,- 用OK繃當書籤🔖 今天好忙 到處跑來跑去 晚上要再努力一下下 希望今天能讀書讀滿五小時!,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/mu._.studaily/images/3662069390853416632_62475732843.jpg,0.3047525882720947,一致,無,幫助,,否,
largest_abs_delta_p_top20,largest_abs_delta_p_top20,3,will_be._.fine,1,0.3555110414063983,0.1369336072418912,0.2185774341645071,FN,Medium,0.2767579157371074,-0.5949013829231262,0.5230274241234272,0,-1.84099543094635,0.4703367025185562,0,False,FN,False,64.0,0.0321250846443745,0.2838280349969864,0.2526129782199859,0.2964379489421844,0.2163913398981094,0.393378734588623,29.0,12.0,0.2185774341645071,/ 加油 你得嘅👊🏻🔥 . #醫生,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/will_be._.fine/images/3065274771769538481_13200562389.jpg,0.2163913398981094,/ To my lovely doctor (Dr. SMW) 多謝你呢4年嘅支持同鼓勵 除咗你嘅職責外 你都幫咗我唔少 由一開始嘅認識 到我覺得你講嘢好直接 我唔鍾意你 仲唔想見你 然後我之前嘅心理學家同我講醫生只係負責處理藥物上嘅問題 佢都只係直接咁表達病人嘅真實需要 佢冇錯 我都冇錯 我明白咗 之後一直都係以呢個理念去睇醫生 之後就漸漸冇咗之前嘅唔鍾意 後來 我當咗佢係part of my life 冇咗佢唔得 上一次佢放產假 我真係捱得好辛苦 到今次 都係好多唔捨得 佢有強調過佢會返嚟 佢依然係我嘅主診醫生 ❤️ 4年了 後面係2025.11.26 再同我講嘅嘢 :你唔係唔得只係對自己冇信心 :你比之前進步咗好多 :你可以的 :好困難就表達下 :呢個世界冇說公唔公平 :優秀的人做嘅嘢會比較多 :慢慢黎 之前要好耐pick up 而家1/2星期 之後可能1星期/更快 :你做得唔差 :你都叻 :問題一黎 內心會唔安樂 平心靜氣去解決 多謝你嘅出現 I love you so much and wish you all the best 💕,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/will_be._.fine/images/3777159235969857067_13200562389.jpg,0.393378734588623,部分一致,不明確,幫助,,是,
largest_abs_delta_p_top20,largest_abs_delta_p_top20,2,poem_chao,1,0.793611905795912,0.5977429850988994,0.1958689206970125,TP,Medium,0.271607772286596,1.3468362092971802,0.1330126093082226,1,0.3960696458816528,0.2395427346368431,1,True,TP,True,58.0,0.0281301512765518,0.2786425054073334,0.2617418095469475,0.28904939442873,0.1877523511648178,0.3115559816360473,15.0,6.0,0.1958689206970125,天高地厚,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/poem_chao/images/3658961327772839920_8032646796.jpg,0.1877523511648178,"〈理財知識4〉-投資淺談:選對人、選對公司,比什麼都重要 參考巴菲特的老搭檔(可能是Gay友)查理・蒙格的想法,如果要投資,請耐心地長期投入,關注一家你真正有興趣、也相信它價值的公司。 我個人(非常不負責任地)認為,虛擬貨幣差不多可以拋了。不是說區塊鏈沒價值,而是現在大多數幣的價格,都是建立在一種「集體信仰」上。只要人們不再賦予它意義,它就會瞬間蒸發。畢竟,它本身並沒有實體、也沒有穩定的現金流。 相反的,房子和土地是實存的東西。我認為,只要負擔得起,早點買房總比晚點好。租房壓力太大了,房租年年漲;雖然繳房貸也很辛苦,但至少最後那棟房子是你的。而租房,只是替房東養房。 當租房需求下降、房東的持有成本上升,部分房東會考慮賣房。這時市場供給變多,加上購屋族持續進場,房價才可能真正鬆動、修正。與其等房價跌,不如自己成為供給增加前的先行者。 再談談股票投資,如果你看不懂一家公司在幹嘛,那就別投,把錢拿去買樂透,或是養毛小孩療癒自己算了。我建議選擇「有永續性、有未來性」的產業,例如能源轉型、電動車、半導體、AI相關等。(甚至是文化跟身心靈產業,看!唐老師多賺!) 創辦人也是關鍵。我非常推崇馬斯克這種人,即使他的股票再貴,我也建議買來放著。因為他不是單純為了賺錢,而是在解決人類的問題。這種人會持續學習、持續突破,比起只想「建立護城河、壟斷市場」的老派企業家,我認為更能帶領公司活得長久。 以短期來看,輝達(NVIDIA)還是可以玩一陣子的。AI晶片的主導地位,加上市場狂熱,讓它成為投資市場的寵兒。但長期看,我對它的創辦人黃仁勳保持保留。他很會拼市場沒錯,也建立了CUDA的生態系,但給我的感覺,更像一位競爭者,以前那種讀書是為了考試、贏別人的傢伙,而不是一位「終身學習者」或「開創者」。 他曾在台大演講叫大家「跑起來」,我聽了其實有點錯愕和傻眼。現在誰不過勞了?還在鼓勵跑更快,是要跑去哪?投胎嗎?你知道台灣已經多少人過勞小至失眠、大至精神病了嗎?更何況,你自己在夜市、餐廳吃美食的時候,不如先把中文學起來(笑)。 總結來說: 投資需要耐心,更需要觀察公司的靈魂人物。投資股票要慎選,別被表面迷惑! 一間公司終究是要營利,但如果它的願景是為了讓人類活得更好,那它走得才會長、也走得更遠。 我看好馬斯克帶我們飛向宇宙!石油開採完的那一刻,特斯拉將奔馳在中東的沙漠中! 黃仁勳 馬斯克 你更愛誰呢? (投資有賺有賠,本文純屬個人觀點,不負任何投資上的責任)",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/poem_chao/images/3692115678250900575_8032646796.jpg,0.3115559816360473,一致,無,幫助,,是,
largest_abs_delta_p_top20,largest_abs_delta_p_top20,3,chrislin_0208,0,0.1952076052713559,0.3808535129314687,-0.1856459076601128,TN,Low,0.2436256217770278,-1.4165207147598269,0.5230274241234272,0,-0.4859270751476288,0.4703367025185562,0,True,TN,True,64.0,0.0286187172304622,0.2455123588442802,0.2229311764240265,0.2601348683238029,0.1887567639350891,0.3247030973434448,4.0,27.0,0.1856459076601128,"生命的底片,永遠留下那一段美好。 只是⋯⋯底片也有用完的那一天 。゚(゚ ́Д`゚)゚。",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/chrislin_0208/images/3422098048011717268_1422110297.jpg,0.1887567639350891,"非常時期,非常重要。 Stay home,save lives.",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/chrislin_0208/images/2574844423609238500_1422110297.jpg,0.3247030973434448,一致,無,幫助,,否,
largest_abs_delta_p_top20,largest_abs_delta_p_top20,3,ryouliao,0,0.2132997109573982,0.0376031044666909,0.1756966064907072,TN,Medium,0.2598665084224194,-1.3051490783691406,0.5230274241234272,0,-3.242340326309204,0.4703367025185562,0,True,TN,True,64.0,0.0360409764741719,0.2637061029672622,0.2360902465879917,0.2847451940178871,0.1240140050649643,0.3385812938213348,15.0,21.0,0.1756966064907072,台南旅遊 DAY1~ Let’s Fun !😎😎 ❤️,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/ryouliao/images/3674398337315917958_3628062463.jpg,0.1240140050649643,"「健走日記」- 獅山古道(獅頭山) 獅山遊客中心-獅頭山492m 來回6.7km 就是個流水帳記錄! 磨磨蹭蹭的下午2點半起爬,4點半就下山了! 陪老爺來活動筋骨,覺得沒時間上到三腳點就得中途陪老爺折返~ 所以整路也就各走各的。 學會看”離現地圖” 時間顯示⋯我,腳步快了 除了能在預期時間到達,還讓我練個肺活量🌬️ 緩坡小跑上到山頂 欣賞一波美景~ 幾年登山小白,知道這小百岳不難爬 難 是難在我無法加快並學會控制速度~ 跟進步顯著的人比,我永遠都是落後的! 就像~不會念書永遠不可能有榜首之日, 但我努力花時間也一定能完成! 學會「用時間 換 速度」 現在~ 我也能享受自我控制的進步! 享受 並 舒服的感覺!! 🏔",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/ryouliao/images/3538136728437838465_3628062463.jpg,0.3385812938213348,一致,無,干擾,,是,
largest_abs_delta_p_top20,largest_abs_delta_p_top20,2,psylee01,0,0.4365833257370131,0.2708063315818323,0.1657769941551807,FP,Medium,0.2622057373745967,-0.2550401985645294,0.1330126093082226,1,-0.9905354380607604,0.2395427346368431,1,False,FP,False,59.0,0.0353211815463244,0.2641717195510864,0.2402737066149711,0.279678612947464,0.191109299659729,0.3626430928707123,9.0,15.0,0.1657769941551807,"今天是國際寵物日的後一天(4/12),送你神秘白白手",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/psylee01/images/3344236592154636438_6981538509.jpg,0.191109299659729,"EP98:我中風了|我親愛的同事-前職能治療師公會全聯會理事長張自強博士/談職能復健 穗波中風出院初期,他的好同事兼專業的朋友張自強主任,在穗波出院的第二天,即來探望,帶給穗波很重要的職能復健建議,此集闡述中風患者的復健關卡、𣈱談職能治療和物理治療的區別及介紹職能治療專業的運用。最神奇的是穗波心理師的貓首次見自強主任,就直接貼上去了! 歡迎聽聽這集Podcast ! feat. 小玉的媽及張自強博士 預計113/9/6 1600上架 附上Podcast連結:",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/negative/psylee01/images/3450169535313191749_6981538509.jpg,0.3626430928707123,一致,無,干擾,,是,
largest_abs_delta_p_top20,largest_abs_delta_p_top20,3,yi_wen_even,1,0.1954169378262196,0.3602270986362796,-0.16481016081006,FN,Medium,0.2528650350868702,-1.4151887893676758,0.5230274241234272,0,-0.5743786096572876,0.4703367025185562,0,False,FN,False,64.0,0.0330063792913858,0.2548526525497436,0.2271115742623806,0.2753711491823196,0.1989599913358688,0.3250094652175903,11.0,26.0,0.16481016081006,Happy Valentine‘s Day,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/yi_wen_even/images/3832177043681976423_1384717937.jpg,0.1989599913358688,"《印象派—從莫內到美國:光・跨越海洋》 Frontiers of Impressionism: Paintings from the Worcester Art Museum 雖然我喜歡這個展覽,但是我不喜歡他用莫內當作吸引大家的標題,因為其實只有一張莫內的作品。 雖然我本來就喜歡印象派,但是我喜歡這個展覽還有一個原因是因為,他有著和以往看到的不同的角度,以往看到的多數都是歐洲印象派的起源、發展、影響,然而這個展更多的是在講述美國這邊的印象派的發展,我喜歡這個角度。",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/yi_wen_even/images/3725895967779780712_1384717937.jpg,0.3250094652175903,一致,無,干擾,,是,
