fold,author,label,multimodal_probability,text_probability,delta_p,abs_delta_p,mean_similarity,median_similarity,sd_similarity,similarity_iqr,min_similarity,max_similarity,high_alignment_ratio,low_alignment_ratio,valid_post_count,text_valid_count,image_valid_count,text_valid_ratio,image_valid_ratio,padding_amount
1,freedom122021,0,0.0751316762828264,0.0571472203591621,0.0179844559236642,0.0179844559236642,0.270390237448737,0.2758603990077972,0.0345330162365868,0.04569892585277563,0.1821625530719757,0.3434121608734131,0.34375,0.203125,64.0,64,64,1.0,1.0,0.0
1,feichi1124,0,0.145354082828659,0.1988254008141829,-0.0534713179855239,0.0534713179855239,0.2558196126483381,0.2558193206787109,0.032882365685143,0.037056900560855865,0.1662695407867431,0.3148149847984314,0.171875,0.25,64.0,64,64,1.0,1.0,0.0
1,food_share_anywhere,0,0.1377032849613879,0.0701384261330302,0.0675648588283577,0.0675648588283577,0.2831280089449137,0.2895617038011551,0.032811193962881,0.0358665212988854,0.1821632981300354,0.3741613626480102,0.53125,0.078125,64.0,64,64,1.0,1.0,0.0
1,py.170,0,0.1157966964666258,0.1519472131072156,-0.0361505166405898,0.0361505166405898,0.2760225778061246,0.2832663357257843,0.0391745408703082,0.06627696752548223,0.1831535696983337,0.3376541435718536,0.4603174603174603,0.2222222222222222,63.0,63,64,0.984375,1.0,0.0
1,bussinfooddiary,0,0.1103579267687519,0.0898178911886299,0.020540035580122,0.020540035580122,0.2582811554893851,0.2550124824047088,0.0401603446265823,0.05636686831712731,0.1782498061656952,0.3622522950172424,0.234375,0.359375,64.0,64,64,1.0,1.0,0.0
1,sosobing678,0,0.0936277935531393,0.1595822161109243,-0.065954422557785,0.065954422557785,0.2736831461079418,0.2732027769088745,0.017184348140236,0.020536020398139898,0.2216063886880874,0.3182098269462585,0.171875,0.015625,64.0,64,64,1.0,1.0,0.0
1,the_bard_mo,0,0.3150520192409518,0.2221294447777548,0.0929225744631969,0.0929225744631969,0.2773860415013937,0.2831648588180542,0.0242840464589973,0.01757548749446869,0.1949628293514251,0.3250675499439239,0.36538461538461536,0.07692307692307693,52.0,52,64,0.8125,1.0,0.0
1,foodie_tuna0415,0,0.1044903064436132,0.1382361662932348,-0.0337458598496215,0.0337458598496215,0.2659251694717714,0.273951768875122,0.0310297788173897,0.04541163146495819,0.2087869644165039,0.3307677507400512,0.22580645161290322,0.25806451612903225,31.0,31,31,0.484375,0.484375,33.0
1,keke_foodietw,0,0.0873885399702857,0.0629299235847953,0.0244586163854904,0.0244586163854904,0.2791619424242526,0.2784582674503326,0.0394681490951916,0.03973384201526642,0.1802957952022552,0.4020439684391022,0.4375,0.109375,64.0,64,64,1.0,1.0,0.0
1,social.dict,0,0.1967846342744405,0.1402920173825139,0.0564926168919266,0.0564926168919266,0.2714485866017639,0.2730430364608764,0.0209983958137212,0.018267869949340876,0.1887629032135009,0.3117580711841583,0.171875,0.0625,64.0,64,64,1.0,1.0,0.0
1,daniel.hoi23s,0,0.1418594584252705,0.1609472108857656,-0.0190877524604951,0.0190877524604951,0.2705310282763093,0.2726920247077942,0.0336211327593612,0.047825969755649594,0.1916483044624328,0.3390795588493347,0.296875,0.234375,64.0,64,64,1.0,1.0,0.0
1,bgk628,0,0.1306510242663461,0.1103283897008687,0.0203226345654773,0.0203226345654773,0.2411873920354992,0.2436344027519226,0.0346416601716939,0.04434612765908241,0.163559541106224,0.3290785253047943,0.09375,0.484375,64.0,64,64,1.0,1.0,0.0
1,jenny_7258,0,0.1465992340210817,0.253578069550551,-0.1069788355294693,0.1069788355294693,0.2504021918231791,0.2496117502450943,0.0217548887422679,0.022962413728237124,0.2070396244525909,0.3195860087871551,0.045454545454545456,0.36363636363636365,44.0,44,44,0.6875,0.6875,20.0
1,hao_emo520,0,0.3225074374637849,0.6045935391834685,-0.2820861017196835,0.2820861017196835,0.2564855627715587,0.2570985853672027,0.0156387497203856,0.020224310457706396,0.2031142115592956,0.2860543429851532,0.0,0.109375,64.0,64,64,1.0,1.0,0.0
1,leslie.gourmet,0,0.218824818752243,0.1074884490238054,0.1113363697284375,0.1113363697284375,0.2539523104205727,0.2527086734771728,0.0370301796056475,0.04481559619307521,0.1884016841650009,0.3761983513832092,0.1875,0.328125,64.0,64,64,1.0,1.0,0.0
2,ac_ccat,1,0.8416941557631492,0.7807900028193886,0.0609041529437606,0.0609041529437606,0.232922803144902,0.2355938255786895,0.0416414543150485,0.05540152639150617,0.1257591992616653,0.3119754195213318,0.109375,0.609375,64.0,64,64,1.0,1.0,0.0
2,eileen.ginsui,1,0.8120898233009108,0.7932018223970005,0.0188880009039102,0.0188880009039102,0.2699663676321506,0.283146932721138,0.038302292623705,0.03995755314826965,0.1572425812482834,0.3278405964374542,0.375,0.203125,64.0,64,64,1.0,1.0,0.0
2,turtle.and.me,1,0.780774067268286,0.7791686545908418,0.0016054126774441,0.0016054126774441,0.2587226019240916,0.2628956139087677,0.0325835076350179,0.0347899124026298,0.1847332864999771,0.4018592536449432,0.078125,0.25,64.0,64,64,1.0,1.0,0.0
2,hopelessness_77_1118,1,0.9258146565185796,0.8958103304764472,0.0300043260421324,0.0300043260421324,0.2637824537232518,0.2693168371915817,0.0340030164031663,0.0591502226889134,0.1794671267271042,0.3243193924427032,0.3125,0.3125,64.0,64,64,1.0,1.0,0.0
2,huanhuan_drawing,1,0.8934992679214693,0.8973842355112056,-0.0038849675897363,0.0038849675897363,0.2719422383555051,0.2774350047111511,0.0249930917987038,0.028012841939926092,0.2097523808479309,0.3144459128379822,0.2413793103448276,0.06896551724137931,29.0,29,29,0.453125,0.453125,35.0
2,blue.sea.life,1,0.9433671811124472,0.927304427745308,0.0160627533671392,0.0160627533671392,0.2974537443369627,0.296316921710968,0.0134069518340729,0.013280518352985438,0.2698839902877807,0.3668214678764343,0.75,0.0,64.0,64,64,1.0,1.0,0.0
2,ineichashitsu,1,0.8898350622640695,0.8303112278403718,0.0595238344236976,0.0595238344236976,0.2238974494393915,0.2224071770906448,0.0212951956526249,0.02403652667999262,0.1792240738868713,0.2686785757541656,0.0,0.78125,64.0,64,64,1.0,1.0,0.0
2,weak_forest,1,0.7301131685742234,0.7077365959619195,0.0223765726123038,0.0223765726123038,0.2719974727369845,0.2791132777929306,0.0287574390453996,0.0380010306835174,0.2013485878705978,0.3220950663089752,0.328125,0.15625,64.0,64,64,1.0,1.0,0.0
2,yi_depression,1,0.7885910490110865,0.7497756145533415,0.0388154344577449,0.0388154344577449,0.2472829719384511,0.2482004016637802,0.0249062699113444,0.03882408887147898,0.19168022274971,0.2979889214038849,0.06349206349206349,0.36507936507936506,63.0,63,64,0.984375,1.0,0.0
2,towel0620,1,0.931249537907206,0.9072000596509068,0.0240494782562992,0.0240494782562992,0.2820221770089119,0.2855837941169739,0.0152091895385687,0.01901359111070633,0.2314378768205642,0.3075515627861023,0.40625,0.015625,64.0,64,64,1.0,1.0,0.0
2,w.wy__,1,0.7479263912541091,0.7270858312979858,0.0208405599561233,0.0208405599561233,0.2287760097533464,0.2266087383031845,0.0223838752941755,0.03417696431279191,0.1846376657485962,0.2867032289505005,0.0,0.6875,64.0,64,64,1.0,1.0,0.0
2,chenzhenbabe,1,0.3848436980342949,0.4779525186037173,-0.0931088205694223,0.0931088205694223,0.2655950870830565,0.2630645185708999,0.0300308856980174,0.03792271763086319,0.1851979941129684,0.3338426351547241,0.265625,0.15625,64.0,64,64,1.0,1.0,0.0
2,sp1cy_jar,1,0.2092617555863749,0.2407887606723598,-0.0315270050859849,0.0315270050859849,0.2745847499463707,0.2765890210866928,0.0274549702739211,0.03471393138170242,0.1908168792724609,0.3263053297996521,0.34375,0.109375,64.0,64,64,1.0,1.0,0.0
2,help_.me54,1,0.3270476897460626,0.2023475872840915,0.124700102461971,0.124700102461971,0.235300691118316,0.2283152937889099,0.0215249517307988,0.003119051456451416,0.2226115018129348,0.3119395673274994,0.09523809523809523,0.8888888888888888,63.0,63,64,0.984375,1.0,0.0
2,wmewm211118,1,0.8044846604908096,0.8732459174446733,-0.0687612569538637,0.0687612569538637,0.2596033990848809,0.2589061260223388,0.0347625599828213,0.047229353338479996,0.2030351907014846,0.3477634191513061,0.140625,0.375,64.0,64,64,1.0,1.0,0.0
2,theforlorn_1025,1,0.9447750937886314,0.932400386199952,0.0123747075886794,0.0123747075886794,0.2714998030760249,0.2721298336982727,0.0147657614704732,0.014295816421508789,0.228392407298088,0.3095270991325378,0.13114754098360656,0.01639344262295082,61.0,61,64,0.953125,1.0,0.0
2,crazy_lunch_hsiao,1,0.8783686512235153,0.8019144672593522,0.076454183964163,0.076454183964163,0.2760423123836517,0.2768434435129165,0.0245779958360874,0.02131114900112152,0.2107025533914566,0.3134537041187286,0.25,0.09375,64.0,64,64,1.0,1.0,0.0
2,163______________,1,0.906097613575813,0.8634759218805279,0.042621691695285,0.042621691695285,0.2795835493598133,0.2775794416666031,0.01781095021398,0.02259533852338791,0.230458527803421,0.3192895054817199,0.34375,0.015625,64.0,64,64,1.0,1.0,0.0
2,fallstar_0022,1,0.9372098794368704,0.8975886093670439,0.0396212700698265,0.0396212700698265,0.2391550769098103,0.2365107834339141,0.0193687259283395,0.018812071532011004,0.1923670321702957,0.2925446331501007,0.046875,0.5625,64.0,64,64,1.0,1.0,0.0
2,worst_out,1,0.8596735585053535,0.788836865214979,0.0708366932903745,0.0708366932903745,0.2702511442968479,0.2687709629535675,0.0323421433107497,0.034189008176326696,0.2037745714187622,0.386645495891571,0.21153846153846154,0.15384615384615385,52.0,52,53,0.8125,0.828125,11.0
2,lingluo_hope,1,0.938754334996251,0.9238201191247116,0.0149342158715394,0.0149342158715394,0.2697284343838692,0.2683662623167038,0.0184776521908527,0.024243630468845312,0.2151037603616714,0.3102325797080993,0.14,0.02,50.0,50,50,0.78125,0.78125,14.0
2,york040147,1,0.5231247909525896,0.470366275693472,0.0527585152591175,0.0527585152591175,0.2648427834113439,0.2668054848909378,0.0273856531847225,0.03321880102157598,0.1969532221555709,0.3231460452079773,0.203125,0.21739130434782608,64.0,0,64,0.0,1.0,0.0
2,ketsusose,1,0.3032744689300554,0.3621818533572979,-0.0589073844272425,0.0589073844272425,0.2694676722898039,0.2707589864730835,0.020069509750216,0.027257338166236822,0.2139961719512939,0.305355966091156,0.18604651162790697,0.06976744186046512,43.0,43,43,0.671875,0.671875,21.0
2,writingwriter.h,1,0.9161646581913898,0.8916815821619439,0.0244830760294458,0.0244830760294458,0.2801433226559311,0.2835531234741211,0.0161793110193965,0.017183572053909302,0.2313202172517776,0.3232753276824951,0.3125,0.015625,64.0,64,64,1.0,1.0,0.0
2,shuyu.minmin,1,0.933188789038805,0.9062299757346128,0.0269588133041921,0.0269588133041921,0.2843507325742394,0.2869312167167663,0.0154084337394214,0.016421742737293188,0.2161552608013153,0.3104791045188904,0.46875,0.03125,64.0,64,64,1.0,1.0,0.0
2,poem_chao,1,0.793611905795912,0.5977429850988994,0.1958689206970125,0.1958689206970125,0.271607772286596,0.2786425054073334,0.0281301512765518,0.027307584881782532,0.1877523511648178,0.3115559816360473,0.25862068965517243,0.10344827586206896,58.0,58,64,0.90625,1.0,0.0
2,ooodovobooo,0,0.1205621099625059,0.0947658371079519,0.0257962728545539,0.0257962728545539,0.2261514186859131,0.2281490713357925,0.0374496816773042,0.057007797062397,0.1636498719453811,0.3164540529251098,0.06666666666666667,0.7,30.0,30,30,0.46875,0.46875,34.0
2,yvonne51srra,0,0.1210794853007614,0.205224369325076,-0.0841448840243146,0.0841448840243146,0.255597069626674,0.2551802545785904,0.0330465741821746,0.046029590070247706,0.1872696429491043,0.3312697112560272,0.15625,0.34375,64.0,64,64,1.0,1.0,0.0
2,yutingchouart,0,0.2787596376514369,0.2490549073852271,0.0297047302662098,0.0297047302662098,0.2587046343833208,0.2535147368907928,0.0357533172547159,0.04007751494646078,0.188708558678627,0.4222742915153503,0.1875,0.3125,64.0,64,64,1.0,1.0,0.0
2,xiangling_0802,0,0.108120124025199,0.1303138706887174,-0.0221937466635183,0.0221937466635183,0.2586362729780376,0.2608996331691742,0.0287068697809255,0.04172269254922861,0.1978058815002441,0.3221711218357086,0.140625,0.3125,64.0,64,64,1.0,1.0,0.0
2,yushanchiu,0,0.0851788609996551,0.1091522958826144,-0.0239734348829592,0.0239734348829592,0.2318914288189262,0.2286822721362114,0.0297765715702269,0.032766532152891104,0.166133314371109,0.3010116815567016,0.0625,0.6875,64.0,64,64,1.0,1.0,0.0
2,a900243b,0,0.1364877972878248,0.1281692161861015,0.0083185811017233,0.0083185811017233,0.2905235465150326,0.2890849113464355,0.0265519421385185,0.038643658161163386,0.2301932871341705,0.3526593744754791,0.5,0.03125,64.0,64,64,1.0,1.0,0.0
2,sheiiy25918,0,0.1184680844413716,0.1338047761329198,-0.0153366916915482,0.0153366916915482,0.248663381304381,0.2513822913169861,0.0301442201000709,0.0329986363649368,0.1829610615968704,0.3159533143043518,0.09433962264150944,0.32075471698113206,53.0,53,53,0.828125,0.828125,11.0
2,mr_bigbigsmart,0,0.1450358028556884,0.0789471028065186,0.0660887000491698,0.0660887000491698,0.2941761147230863,0.2947166562080383,0.0133101723748636,0.016867585480213165,0.2602794766426086,0.3160721063613891,0.6875,0.0,64.0,64,64,1.0,1.0,0.0
2,pei.words,0,0.1418922006165956,0.2628722348330042,-0.1209800342164086,0.1209800342164086,0.2854914925992489,0.2890115827322006,0.0222037506984516,0.02984394133090973,0.2040786743164062,0.3223954737186432,0.525,0.025,40.0,40,40,0.625,0.625,24.0
2,agoodday88,0,0.2507059013775959,0.1718626316963112,0.0788432696812847,0.0788432696812847,0.2743352947290987,0.2745412439107895,0.0178954209233905,0.02464324980974192,0.2269774377346038,0.3142798840999603,0.203125,0.03125,64.0,64,64,1.0,1.0,0.0
2,jiminin185,0,0.1841496804727434,0.2563184197418796,-0.0721687392691361,0.0721687392691361,0.2436131723225116,0.2433737516403198,0.025803229507013,0.03164407610893258,0.1766823530197143,0.3018908202648163,0.046875,0.4375,64.0,64,64,1.0,1.0,0.0
2,psylee01,0,0.4365833257370131,0.2708063315818323,0.1657769941551807,0.1657769941551807,0.2622057373745967,0.2641717195510864,0.0353211815463244,0.039404906332492884,0.191109299659729,0.3626430928707123,0.15254237288135594,0.2542372881355932,59.0,59,64,0.921875,1.0,0.0
2,a728391,0,0.4124555661770722,0.3851759538969876,0.0272796122800845,0.0272796122800845,0.2436210880445879,0.24687559902668,0.0188156105267754,0.021698676049709403,0.199371263384819,0.2753325700759887,0.0,0.37209302325581395,43.0,43,43,0.671875,0.671875,21.0
2,chuchuchen0522,0,0.0731245551875728,0.050499501173835,0.0226250540137378,0.0226250540137378,0.2522528762929141,0.2516207098960876,0.032257715351677,0.04872745275497442,0.1862444877624511,0.3631024062633514,0.109375,0.359375,64.0,64,64,1.0,1.0,0.0
2,taiwanfoodeat,0,0.0737810945965551,0.0587366036048723,0.0150444909916827,0.0150444909916827,0.2714245815295726,0.272773340344429,0.0295588132243436,0.03830529004335409,0.2048079073429107,0.3348355889320373,0.28125,0.15625,64.0,64,64,1.0,1.0,0.0
2,owendean___,0,0.5855364529621347,0.4972247356574023,0.0883117173047324,0.0883117173047324,0.2797228915151208,0.2786734104156494,0.012431508978448,0.01509150117635727,0.2465706020593643,0.3051396310329437,0.234375,0.0,64.0,64,64,1.0,1.0,0.0
2,pet713713,0,0.0863160114973361,0.1045041390324991,-0.0181881275351629,0.0181881275351629,0.2522217698860913,0.2484854087233543,0.0357621670765181,0.05055085569620141,0.1828451007604599,0.3276496827602386,0.203125,0.34375,64.0,64,64,1.0,1.0,0.0
2,qqshanny,0,0.1660790133792482,0.2446262759758228,-0.0785472625965745,0.0785472625965745,0.2397686727344989,0.2379759848117828,0.0275154375384867,0.03248495236039159,0.1707878857851028,0.2972694635391235,0.046875,0.546875,64.0,64,64,1.0,1.0,0.0
2,esther_ann9453,0,0.6076990785836246,0.5980230235949726,0.0096760549886519,0.0096760549886519,0.2682675166349662,0.2712352275848388,0.0223101325385453,0.03170937299728391,0.21751169860363,0.3288398385047912,0.15789473684210525,0.13157894736842105,38.0,38,38,0.59375,0.59375,26.0
2,anncheng.tw,0,0.1124273551571993,0.1360722019789982,-0.0236448468217988,0.0236448468217988,0.2485036109648053,0.2482094168663025,0.0398495831729764,0.05027000606060031,0.1503146290779113,0.3414950370788574,0.12698412698412698,0.4126984126984127,63.0,63,64,0.984375,1.0,0.0
2,yihsuan7895,0,0.4274722198411013,0.3983766904614193,0.0290955293796819,0.0290955293796819,0.2679573430214077,0.2782754004001617,0.0337666810204199,0.05073079094290742,0.17873115837574,0.3209354281425476,0.3125,0.234375,64.0,64,64,1.0,1.0,0.0
2,hi_lo_memes,0,0.1639468968125946,0.1365377663360931,0.0274091304765015,0.0274091304765015,0.2930309791117906,0.2933985590934753,0.0208564223168257,0.025313571095466614,0.2214971482753753,0.3427327275276184,0.671875,0.03125,64.0,64,64,1.0,1.0,0.0
2,sundaymingpao,0,0.5667534524980681,0.5488949135506064,0.0178585389474617,0.0178585389474617,0.2849824517033994,0.2832822799682617,0.0335129482549648,0.0432491153478623,0.2199241667985916,0.3906251788139343,0.390625,0.078125,64.0,64,64,1.0,1.0,0.0
2,tea0922,0,0.1276505942849992,0.1823897538902287,-0.0547391596052295,0.0547391596052295,0.2747453323058915,0.279612123966217,0.0292633622611701,0.037215143442153875,0.2063984274864196,0.3521612584590912,0.3508771929824561,0.14035087719298245,57.0,57,64,0.890625,1.0,0.0
2,timton_footew,0,0.1362131164505838,0.2736500298915476,-0.1374369134409638,0.1374369134409638,0.2648427834113439,0.2661746740341186,0.0410653868312122,0.05815810710191727,0.19605053961277,0.3469603359699249,0.2962962962962963,0.2962962962962963,27.0,27,28,0.421875,0.4375,36.0
2,ryy.1988,0,0.1133923047369285,0.1838985382309512,-0.0705062334940227,0.0705062334940227,0.2566427352527777,0.2558317929506302,0.0331322492750326,0.04598553478717812,0.2031546831130981,0.3327879607677459,0.16666666666666666,0.2916666666666667,24.0,24,25,0.375,0.390625,39.0
2,yellow_lu4novia,0,0.1868684951893957,0.216855176665554,-0.0299866814761583,0.0299866814761583,0.2453755652531981,0.2501376271247864,0.0354889518917019,0.054117873311042786,0.162762776017189,0.3096310496330261,0.09375,0.4375,64.0,64,64,1.0,1.0,0.0
2,sam945wang,0,0.1304341590553323,0.098494362569558,0.0319397964857742,0.0319397964857742,0.2702819044175355,0.2692572474479675,0.0356493026476534,0.0427599772810936,0.2052473425865173,0.3490607142448425,0.21739130434782608,0.21739130434782608,23.0,23,64,0.359375,1.0,0.0
2,oioi_writing,0,0.2845620005662211,0.3054476197310088,-0.0208856191647877,0.0208856191647877,0.2562447455914124,0.269477516412735,0.0441063613346898,0.0530969500541687,0.1617224812507629,0.3201839625835418,0.30434782608695654,0.30434782608695654,23.0,23,23,0.359375,0.359375,41.0
2,skyfoodie.mo,0,0.1008162299092587,0.1224041728478067,-0.021587942938548,0.021587942938548,0.2589214209999357,0.2619276195764541,0.0247133384824477,0.03422879055142411,0.2117209583520889,0.2960786819458008,0.14285714285714285,0.25,28.0,28,30,0.4375,0.46875,34.0
2,janniedudu,0,0.1341895207519592,0.1903970185166248,-0.0562074977646656,0.0562074977646656,0.2328193975346429,0.2284422367811203,0.0297361565951524,0.033487915992736816,0.1749853193759918,0.3072669804096222,0.061224489795918366,0.6530612244897959,49.0,49,49,0.765625,0.765625,15.0
2,egghead__studio,0,0.125477473548109,0.1169924344436733,0.0084850391044357,0.0084850391044357,0.2859086114913225,0.2878426760435104,0.028192917037193,0.03163253515958786,0.2096279263496399,0.3619996011257171,0.484375,0.078125,64.0,64,64,1.0,1.0,0.0
3,si_je_meurs,1,0.063907145610111,0.0412172493090652,0.0226898963010458,0.0226898963010458,0.2266179825794899,0.2237979918718338,0.0153536353115989,0.010638140141963986,0.1980204433202743,0.2782231867313385,0.0,0.8983050847457628,59.0,59,64,0.921875,1.0,0.0
3,depression_meem,1,0.0806283564147476,0.1042258355491941,-0.0235974791344465,0.0235974791344465,0.2910937301392825,0.297252207994461,0.0287788615283602,0.03518262505531311,0.2153489142656326,0.3420595526695251,0.6226415094339622,0.05660377358490566,53.0,53,53,0.828125,0.828125,11.0
3,monster.words_,1,0.9355292494470636,0.8968441185729373,0.0386851308741262,0.0386851308741262,0.2545529229100793,0.2571233361959457,0.016164708832523,0.023247528821230018,0.2023647129535675,0.2878116965293884,0.0,0.203125,64.0,64,64,1.0,1.0,0.0
3,whoisme_mdd,1,0.926433277395202,0.9184685148730278,0.0079647625221741,0.0079647625221741,0.2823369022458791,0.2825779020786285,0.0132002588643619,0.018017485737800598,0.2462167590856552,0.3108140528202057,0.325,0.0,40.0,40,40,0.625,0.625,24.0
3,new_life_lulu,1,0.459624089278899,0.5666215154999046,-0.1069974262210056,0.1069974262210056,0.2655316587797431,0.2649796903133392,0.0273298642808328,0.030846074223518316,0.2081047594547271,0.3239713907241821,0.20930232558139536,0.18604651162790697,43.0,43,45,0.671875,0.703125,19.0
3,m_m12150605,1,0.0915018417839109,0.1005794668296586,-0.0090776250457477,0.0090776250457477,0.2237054710276425,0.2220970168709755,0.026569404784065,0.036946866661310196,0.174981489777565,0.3039923310279846,0.015625,0.765625,64.0,64,64,1.0,1.0,0.0
3,doublesleep._.5544,1,0.859993355434263,0.8818110454877569,-0.0218176900534938,0.0218176900534938,0.2877788924508624,0.2888815999031067,0.0197591795336627,0.015343695878982488,0.2170596122741699,0.3184004426002502,0.5396825396825397,0.047619047619047616,63.0,63,63,0.984375,0.984375,1.0
3,depressy.trouble,1,0.7958652521330072,0.8209361212864493,-0.0250708691534421,0.0250708691534421,0.2758094877935946,0.2784693241119385,0.0281058154978967,0.0282890722155571,0.1950620412826538,0.3326200842857361,0.34375,0.125,64.0,64,64,1.0,1.0,0.0
3,write.a.sentence,1,0.835049503767221,0.8023702617166113,0.0326792420506096,0.0326792420506096,0.289381341310218,0.2917088866233825,0.0253598658862912,0.029644526541233007,0.2110474705696106,0.3577198386192322,0.546875,0.015625,64.0,64,64,1.0,1.0,0.0
3,_midleave_,1,0.9255677696735448,0.9060927854489148,0.01947498422463,0.01947498422463,0.2874314449727535,0.2891063988208771,0.0157566615567277,0.016851350665092413,0.2228250503540039,0.3231460452079773,0.53125,0.015625,64.0,64,64,1.0,1.0,0.0
3,_t_depression,1,0.9349288844545564,0.9374695836798848,-0.0025406992253284,0.0025406992253284,0.2851086249575019,0.289377823472023,0.0259528564937367,0.028232492506504114,0.1948192566633224,0.3252071142196655,0.59375,0.09375,64.0,64,64,1.0,1.0,0.0
3,lalababy0313,1,0.9120033415454624,0.940076029245156,-0.0280726876996936,0.0280726876996936,0.2785614390494459,0.27964848279953,0.0187875379192576,0.023095101118087824,0.2257489114999771,0.3307883143424988,0.2711864406779661,0.01694915254237288,59.0,59,59,0.921875,0.921875,5.0
3,nata_reading,1,0.9063118959205756,0.7730072183712142,0.1333046775493613,0.1333046775493613,0.256164836930111,0.2605743706226349,0.0281279791209429,0.03589954599738124,0.193742424249649,0.3096619844436645,0.140625,0.265625,64.0,64,64,1.0,1.0,0.0
3,anyachen0624,1,0.779929559493576,0.6884092556978922,0.0915203037956837,0.0915203037956837,0.2719166013598442,0.2745005190372467,0.0310002615880842,0.03091984987258911,0.1901683211326599,0.3595641255378723,0.24,0.14,50.0,50,64,0.78125,1.0,0.0
3,michellehojuyun,1,0.2797546739105644,0.3521950641026261,-0.0724403901920616,0.0724403901920616,0.2647501130898793,0.2638467848300934,0.0336092380136321,0.05396587401628489,0.2013038098812103,0.334523469209671,0.25396825396825395,0.30158730158730157,63.0,63,64,0.984375,1.0,0.0
3,will_be._.fine,1,0.3555110414063983,0.1369336072418912,0.2185774341645071,0.2185774341645071,0.2767579157371074,0.2838280349969864,0.0321250846443745,0.043824970722198486,0.2163913398981094,0.393378734588623,0.453125,0.1875,64.0,64,64,1.0,1.0,0.0
3,yi_wen_even,1,0.1954169378262196,0.3602270986362796,-0.16481016081006,0.16481016081006,0.2528650350868702,0.2548526525497436,0.0330063792913858,0.048259574919938986,0.1989599913358688,0.3250094652175903,0.171875,0.40625,64.0,64,64,1.0,1.0,0.0
3,saya_wolf0309,1,0.1290136979734483,0.0939977932910955,0.0350159046823528,0.0350159046823528,0.2280749706551432,0.2218946292996406,0.0434495687143837,0.054707769304513904,0.1588467061519622,0.3840847611427307,0.09375,0.6875,64.0,64,64,1.0,1.0,0.0
3,blue_girl_daily,1,0.9537472396123958,0.9589342987665752,-0.0051870591541793,0.0051870591541793,0.2863520481623709,0.286132276058197,0.0108104601310432,0.01608055830001831,0.2612133622169494,0.3081872463226318,0.46875,0.0,64.0,64,64,1.0,1.0,0.0
3,skye_c_1005,1,0.7889721594645378,0.7798608846341845,0.0091112748303533,0.0091112748303533,0.2422829483811919,0.2445780932903289,0.0297447507510668,0.042424127459526007,0.1867603957653045,0.2900888621807098,0.05405405405405406,0.43243243243243246,37.0,37,64,0.578125,1.0,0.0
3,cancerfighter211,1,0.8460304115906703,0.7016062851061614,0.1444241264845088,0.1444241264845088,0.2558464616064041,0.2570220828056335,0.032549913327025,0.0428698882460595,0.193581610918045,0.3144915699958801,0.1746031746031746,0.3492063492063492,63.0,63,64,0.984375,1.0,0.0
3,zoezoeliao,1,0.1834907436154494,0.3231967214034176,-0.1397059777879682,0.1397059777879682,0.2165472314227372,0.2157256081700325,0.0172861138707419,0.024486035108566284,0.1829841434955597,0.2501214444637298,0.0,0.875,64.0,64,64,1.0,1.0,0.0
3,drift_bottle.f,1,0.9772329472718808,0.9778559006450984,-0.0006229533732176,0.0006229533732176,0.2851126968860626,0.2832934856414795,0.0092912984270531,0.0145165696740151,0.2675927281379699,0.3014612197875976,0.3333333333333333,0.0,30.0,30,33,0.46875,0.515625,31.0
3,mindfullyhk,1,0.2222819686407794,0.4414966618175855,-0.2192146931768061,0.2192146931768061,0.3172698090634038,0.3060149550437927,0.0630484448448241,0.08501768857240671,0.1919085383415222,0.4488911926746368,0.6451612903225806,0.11290322580645161,62.0,62,64,0.96875,1.0,0.0
3,adela.writing,1,0.96643218876486,0.9431046357625252,0.0233275530023348,0.0233275530023348,0.266520150238648,0.2691470682621002,0.0217332400735945,0.03211605921387678,0.2129788845777511,0.3143043518066406,0.140625,0.140625,64.0,64,64,1.0,1.0,0.0
3,despair.2.0,1,0.9509287996796076,0.9739748978082023,-0.0230460981285947,0.0230460981285947,0.24789823545143,0.2590742111206054,0.0466694422009962,0.08655048534274101,0.1517897993326187,0.3140597343444824,0.28125,0.4375,64.0,64,64,1.0,1.0,0.0
3,nichingsiew,0,0.0635180346220907,0.1364126619346843,-0.0728946273125936,0.0728946273125936,0.2949851817554897,0.2893583476543426,0.0564770725129408,0.06933848559856409,0.158973142504692,0.4181315898895263,0.5396825396825397,0.15873015873015872,63.0,63,64,0.984375,1.0,0.0
3,zhi.ting_0920,0,0.1163270068220154,0.1365335220221454,-0.0202065152001299,0.0202065152001299,0.2419573402120953,0.243404671549797,0.0297270730052488,0.033230923116207206,0.165247157216072,0.3172328174114227,0.07936507936507936,0.4603174603174603,63.0,63,64,0.984375,1.0,0.0
3,food.nius,0,0.0306141987137997,0.0198100968008689,0.0108041019129307,0.0108041019129307,0.2516922089271247,0.2482724711298942,0.0363088904017634,0.04791704937815672,0.1783971935510635,0.3313260376453399,0.15625,0.390625,64.0,64,64,1.0,1.0,0.0
3,the_trip_addict,0,0.0316531982662219,0.0302522646801775,0.0014009335860444,0.0014009335860444,0.3255557673983276,0.3127492666244507,0.0514575094063969,0.06209014356136322,0.240804523229599,0.4979473054409027,0.796875,0.0,64.0,64,64,1.0,1.0,0.0
