experiment,fold,author,label,logit,calibration,threshold_strategy,threshold_selection_split,probability,threshold,prediction,source_file,text_valid_count,image_valid_count,text_valid_ratio,image_valid_ratio,padding_amount,correct,error_type,signed_margin,decision_margin,confidence
bert_clip_w64_fold1,1,yzu_ebba,0,-1.6308786869049072,none,validation_f1,validation,0.1637100254805924,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,37,46,0.578125,0.71875,18.0,True,TN,-0.1589078082162377,0.1589078082162377,0.8362899745194076
bert_clip_w64_fold1,1,a_three_people,0,-1.880692958831787,none,validation_f1,validation,0.1323092991372745,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.19030853455955563,0.19030853455955563,0.8676907008627255
bert_clip_w64_fold1,1,sh_tree_,0,-1.052852988243103,none,validation_f1,validation,0.2586776252142139,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,43,45,0.671875,0.703125,19.0,True,TN,-0.06394020848261622,0.06394020848261622,0.7413223747857861
bert_clip_w64_fold1,1,yukyukyukee,0,-2.275619506835937,none,validation_f1,validation,0.0931623720034947,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.22945546169333542,0.22945546169333542,0.9068376279965054
bert_clip_w64_fold1,1,yeye_dietitian,0,-2.12737250328064,none,validation_f1,validation,0.1064646869944084,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.2161531467024217,0.2161531467024217,0.8935353130055916
bert_clip_w64_fold1,1,yisin._.1201,0,-2.110922336578369,none,validation_f1,validation,0.1080397516637286,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,61,64,0.953125,1.0,0.0,True,TN,-0.21457808203310152,0.21457808203310152,0.8919602483362714
bert_clip_w64_fold1,1,truelove_goodtv.official,0,1.1318144798278809,none,validation_f1,validation,0.7561735994550223,0.3226178336968301,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,64,64,1.0,1.0,0.0,False,FP,0.43355576575819216,0.43355576575819216,0.7561735994550223
bert_clip_w64_fold1,1,elitesinsider,0,1.445184350013733,none,validation_f1,validation,0.8092561941623321,0.3226178336968301,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,64,64,1.0,1.0,0.0,False,FP,0.48663836046550196,0.48663836046550196,0.8092561941623321
bert_clip_w64_fold1,1,orlando_1218,0,-2.2490274906158447,none,validation_f1,validation,0.0954333845775362,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,42,44,0.65625,0.6875,20.0,True,TN,-0.22718444911929392,0.22718444911929392,0.9045666154224639
bert_clip_w64_fold1,1,voracious.foodie,0,-2.067657947540283,none,validation_f1,validation,0.1122802670168667,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.2103375666799634,0.2103375666799634,0.8877197329831333
bert_clip_w64_fold1,1,cosplaykelly25,0,-1.561037540435791,none,validation_f1,validation,0.1734978171297628,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,58,61,0.90625,0.953125,3.0,True,TN,-0.1491200165670673,0.1491200165670673,0.8265021828702372
bert_clip_w64_fold1,1,ashton.p1010,0,-2.18708872795105,none,validation_f1,validation,0.1009159321030586,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,60,60,0.9375,0.9375,4.0,True,TN,-0.2217019015937715,0.2217019015937715,0.8990840678969414
bert_clip_w64_fold1,1,frog_egghead,0,-2.25076961517334,none,validation_f1,validation,0.0952831001471766,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.2273347335496535,0.2273347335496535,0.9047168998528234
bert_clip_w64_fold1,1,imika_sumi_garden,0,-0.1335069388151168,none,validation_f1,validation,0.4666727529530796,0.3226178336968301,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,45,45,0.703125,0.703125,19.0,False,FP,0.14405491925624947,0.14405491925624947,0.4666727529530796
bert_clip_w64_fold1,1,freedom122021,0,-2.510409116744995,none,validation_f1,validation,0.0751316762828264,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.2474861574140037,0.2474861574140037,0.9248683237171736
bert_clip_w64_fold1,1,feichi1124,0,-1.7715145349502563,none,validation_f1,validation,0.145354082828659,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.17726375086817112,0.17726375086817112,0.854645917171341
bert_clip_w64_fold1,1,food_share_anywhere,0,-1.834498167037964,none,validation_f1,validation,0.1377032849613879,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.18491454873544222,0.18491454873544222,0.862296715038612
bert_clip_w64_fold1,1,py.170,0,-2.032850980758667,none,validation_f1,validation,0.1157966964666258,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,63,64,0.984375,1.0,0.0,True,TN,-0.20682113723020432,0.20682113723020432,0.8842033035333742
bert_clip_w64_fold1,1,bussinfooddiary,0,-2.087090253829956,none,validation_f1,validation,0.1103579267687519,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.21225990692807822,0.21225990692807822,0.8896420732312481
bert_clip_w64_fold1,1,sosobing678,0,-2.270122766494751,none,validation_f1,validation,0.0936277935531393,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.22899004014369082,0.22899004014369082,0.9063722064468607
bert_clip_w64_fold1,1,the_bard_mo,0,-0.7766051292419434,none,validation_f1,validation,0.3150520192409518,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,52,64,0.8125,1.0,0.0,True,TN,-0.007565814455878339,0.007565814455878339,0.6849479807590482
bert_clip_w64_fold1,1,foodie_tuna0415,0,-2.148298740386963,none,validation_f1,validation,0.1044903064436132,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,31,31,0.484375,0.484375,33.0,True,TN,-0.2181275272532169,0.2181275272532169,0.8955096935563868
bert_clip_w64_fold1,1,keke_foodietw,0,-2.3459460735321045,none,validation_f1,validation,0.0873885399702857,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.23522929372654441,0.23522929372654441,0.9126114600297143
bert_clip_w64_fold1,1,social.dict,0,-1.406512975692749,none,validation_f1,validation,0.1967846342744405,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.1258331994223896,0.1258331994223896,0.8032153657255595
bert_clip_w64_fold1,1,daniel.hoi23s,0,-1.7999310493469238,none,validation_f1,validation,0.1418594584252705,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.1807583752715596,0.1807583752715596,0.8581405415747295
bert_clip_w64_fold1,1,bgk628,0,-1.895214796066284,none,validation_f1,validation,0.1306510242663461,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.19196680943048403,0.19196680943048403,0.8693489757336539
bert_clip_w64_fold1,1,jenny_7258,0,-1.7615267038345337,none,validation_f1,validation,0.1465992340210817,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,44,44,0.6875,0.6875,20.0,True,TN,-0.17601859967574843,0.17601859967574843,0.8534007659789183
bert_clip_w64_fold1,1,hao_emo520,0,-0.7422723770141602,none,validation_f1,validation,0.3225074374637849,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.00011039623304520685,0.00011039623304520685,0.6774925625362151
bert_clip_w64_fold1,1,leslie.gourmet,0,-1.2725279331207275,none,validation_f1,validation,0.218824818752243,0.3226178336968301,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold1_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.10379301494458712,0.10379301494458712,0.781175181247757
bert_clip_w64_fold2,2,ac_ccat,1,1.67088782787323,none,validation_f1,validation,0.8416941557631492,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TP,0.7086815464549266,0.7086815464549266,0.8416941557631492
bert_clip_w64_fold2,2,eileen.ginsui,1,1.4636468887329102,none,validation_f1,validation,0.8120898233009108,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TP,0.6790772139926883,0.6790772139926883,0.8120898233009108
bert_clip_w64_fold2,2,turtle.and.me,1,1.270182967185974,none,validation_f1,validation,0.780774067268286,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TP,0.6477614579600635,0.6477614579600635,0.780774067268286
bert_clip_w64_fold2,2,hopelessness_77_1118,1,2.5241074562072754,none,validation_f1,validation,0.9258146565185796,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TP,0.7928020472103571,0.7928020472103571,0.9258146565185796
bert_clip_w64_fold2,2,huanhuan_drawing,1,2.1269936561584477,none,validation_f1,validation,0.8934992679214693,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,29,29,0.453125,0.453125,35.0,True,TP,0.7604866586132467,0.7604866586132467,0.8934992679214693
bert_clip_w64_fold2,2,blue.sea.life,1,2.8128669261932373,none,validation_f1,validation,0.9433671811124472,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TP,0.8103545718042247,0.8103545718042247,0.9433671811124472
bert_clip_w64_fold2,2,ineichashitsu,1,2.089057445526123,none,validation_f1,validation,0.8898350622640695,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TP,0.7568224529558469,0.7568224529558469,0.8898350622640695
bert_clip_w64_fold2,2,weak_forest,1,0.99519681930542,none,validation_f1,validation,0.7301131685742234,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TP,0.5971005592660008,0.5971005592660008,0.7301131685742234
bert_clip_w64_fold2,2,yi_depression,1,1.316453456878662,none,validation_f1,validation,0.7885910490110865,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,63,64,0.984375,1.0,0.0,True,TP,0.6555784397028639,0.6555784397028639,0.7885910490110865
bert_clip_w64_fold2,2,towel0620,1,2.606043815612793,none,validation_f1,validation,0.931249537907206,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TP,0.7982369285989834,0.7982369285989834,0.931249537907206
bert_clip_w64_fold2,2,w.wy__,1,1.0875834226608276,none,validation_f1,validation,0.7479263912541091,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TP,0.6149137819458865,0.6149137819458865,0.7479263912541091
bert_clip_w64_fold2,2,chenzhenbabe,1,-0.469039112329483,none,validation_f1,validation,0.3848436980342949,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TP,0.2518310887260723,0.2518310887260723,0.3848436980342949
bert_clip_w64_fold2,2,sp1cy_jar,1,-1.3293811082839966,none,validation_f1,validation,0.2092617555863749,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TP,0.0762491462781523,0.0762491462781523,0.2092617555863749
bert_clip_w64_fold2,2,help_.me54,1,-0.7215684652328491,none,validation_f1,validation,0.3270476897460626,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,63,64,0.984375,1.0,0.0,True,TP,0.19403508043783999,0.19403508043783999,0.3270476897460626
bert_clip_w64_fold2,2,wmewm211118,1,1.4145630598068235,none,validation_f1,validation,0.8044846604908096,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TP,0.671472051182587,0.671472051182587,0.8044846604908096
bert_clip_w64_fold2,2,theforlorn_1025,1,2.839532852172852,none,validation_f1,validation,0.9447750937886314,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,61,64,0.953125,1.0,0.0,True,TP,0.8117624844804089,0.8117624844804089,0.9447750937886314
bert_clip_w64_fold2,2,crazy_lunch_hsiao,1,1.9770716428756716,none,validation_f1,validation,0.8783686512235153,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TP,0.7453560419152927,0.7453560419152927,0.8783686512235153
bert_clip_w64_fold2,2,163______________,1,2.2668912410736084,none,validation_f1,validation,0.906097613575813,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TP,0.7730850042675904,0.7730850042675904,0.906097613575813
bert_clip_w64_fold2,2,fallstar_0022,1,2.7031095027923584,none,validation_f1,validation,0.9372098794368704,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TP,0.8041972701286478,0.8041972701286478,0.9372098794368704
bert_clip_w64_fold2,2,worst_out,1,1.8125813007354736,none,validation_f1,validation,0.8596735585053535,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,52,53,0.8125,0.828125,11.0,True,TP,0.726660949197131,0.726660949197131,0.8596735585053535
bert_clip_w64_fold2,2,lingluo_hope,1,2.729660749435425,none,validation_f1,validation,0.938754334996251,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,50,50,0.78125,0.78125,14.0,True,TP,0.8057417256880285,0.8057417256880285,0.938754334996251
bert_clip_w64_fold2,2,york040147,1,0.0925652012228965,none,validation_f1,validation,0.5231247909525896,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,0,64,0.0,1.0,0.0,True,TP,0.390112181644367,0.390112181644367,0.5231247909525896
bert_clip_w64_fold2,2,ketsusose,1,-0.8317533135414124,none,validation_f1,validation,0.3032744689300554,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,43,43,0.671875,0.671875,21.0,True,TP,0.1702618596218328,0.1702618596218328,0.3032744689300554
bert_clip_w64_fold2,2,writingwriter.h,1,2.3913414478302,none,validation_f1,validation,0.9161646581913898,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TP,0.7831520488831673,0.7831520488831673,0.9161646581913898
bert_clip_w64_fold2,2,shuyu.minmin,1,2.6367366313934326,none,validation_f1,validation,0.933188789038805,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TP,0.8001761797305824,0.8001761797305824,0.933188789038805
bert_clip_w64_fold2,2,poem_chao,1,1.3468362092971802,none,validation_f1,validation,0.793611905795912,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,58,64,0.90625,1.0,0.0,True,TP,0.6605992964876894,0.6605992964876894,0.793611905795912
bert_clip_w64_fold2,2,ooodovobooo,0,-1.987117886543274,none,validation_f1,validation,0.1205621099625059,0.1330126093082226,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,30,30,0.46875,0.46875,34.0,True,TN,-0.012450499345716695,0.012450499345716695,0.8794378900374941
bert_clip_w64_fold2,2,yvonne51srra,0,-1.982247233390808,none,validation_f1,validation,0.1210794853007614,0.1330126093082226,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.011933124007461188,0.011933124007461188,0.8789205146992386
bert_clip_w64_fold2,2,yutingchouart,0,-0.95062255859375,none,validation_f1,validation,0.2787596376514369,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,False,FP,0.14574702834321432,0.14574702834321432,0.2787596376514369
bert_clip_w64_fold2,2,xiangling_0802,0,-2.110088586807251,none,validation_f1,validation,0.108120124025199,0.1330126093082226,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.024892485283023597,0.024892485283023597,0.891879875974801
bert_clip_w64_fold2,2,yushanchiu,0,-2.373975276947021,none,validation_f1,validation,0.0851788609996551,0.1330126093082226,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.047833748308567486,0.047833748308567486,0.9148211390003449
bert_clip_w64_fold2,2,a900243b,0,-1.8447728157043457,none,validation_f1,validation,0.1364877972878248,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,False,FP,0.0034751879796022234,0.0034751879796022234,0.1364877972878248
bert_clip_w64_fold2,2,sheiiy25918,0,-2.0070176124572754,none,validation_f1,validation,0.1184680844413716,0.1330126093082226,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,53,53,0.828125,0.828125,11.0,True,TN,-0.014544524866850997,0.014544524866850997,0.8815319155586284
bert_clip_w64_fold2,2,mr_bigbigsmart,0,-1.7740789651870728,none,validation_f1,validation,0.1450358028556884,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,False,FP,0.01202319354746581,0.01202319354746581,0.1450358028556884
bert_clip_w64_fold2,2,pei.words,0,-1.7996621131896973,none,validation_f1,validation,0.1418922006165956,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,40,40,0.625,0.625,24.0,False,FP,0.008879591308373014,0.008879591308373014,0.1418922006165956
bert_clip_w64_fold2,2,agoodday88,0,-1.094851016998291,none,validation_f1,validation,0.2507059013775959,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,False,FP,0.11769329206937332,0.11769329206937332,0.2507059013775959
bert_clip_w64_fold2,2,jiminin185,0,-1.4884819984436035,none,validation_f1,validation,0.1841496804727434,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,False,FP,0.05113707116452082,0.05113707116452082,0.1841496804727434
bert_clip_w64_fold2,2,psylee01,0,-0.2550401985645294,none,validation_f1,validation,0.4365833257370131,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,59,64,0.921875,1.0,0.0,False,FP,0.3035707164287905,0.3035707164287905,0.4365833257370131
bert_clip_w64_fold2,2,a728391,0,-0.3538233935832977,none,validation_f1,validation,0.4124555661770722,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,43,43,0.671875,0.671875,21.0,False,FP,0.27944295686884957,0.27944295686884957,0.4124555661770722
bert_clip_w64_fold2,2,chuchuchen0522,0,-2.5396549701690674,none,validation_f1,validation,0.0731245551875728,0.1330126093082226,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.05988805412064979,0.05988805412064979,0.9268754448124272
bert_clip_w64_fold2,2,taiwanfoodeat,0,-2.53000807762146,none,validation_f1,validation,0.0737810945965551,0.1330126093082226,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.05923151471166749,0.05923151471166749,0.9262189054034449
bert_clip_w64_fold2,2,owendean___,0,0.3455434143543243,none,validation_f1,validation,0.5855364529621347,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,False,FP,0.4525238436539122,0.4525238436539122,0.5855364529621347
bert_clip_w64_fold2,2,pet713713,0,-2.3594696521759038,none,validation_f1,validation,0.0863160114973361,0.1330126093082226,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.04669659781088649,0.04669659781088649,0.9136839885026639
bert_clip_w64_fold2,2,qqshanny,0,-1.6136749982833862,none,validation_f1,validation,0.1660790133792482,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,False,FP,0.033066404071025624,0.033066404071025624,0.1660790133792482
bert_clip_w64_fold2,2,esther_ann9453,0,0.4376506209373474,none,validation_f1,validation,0.6076990785836246,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,38,38,0.59375,0.59375,26.0,False,FP,0.47468646927540203,0.47468646927540203,0.6076990785836246
bert_clip_w64_fold2,2,anncheng.tw,0,-2.066183090209961,none,validation_f1,validation,0.1124273551571993,0.1330126093082226,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,63,64,0.984375,1.0,0.0,True,TN,-0.02058525415102329,0.02058525415102329,0.8875726448428007
bert_clip_w64_fold2,2,yihsuan7895,0,-0.2921719551086426,none,validation_f1,validation,0.4274722198411013,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,False,FP,0.2944596105328787,0.2944596105328787,0.4274722198411013
bert_clip_w64_fold2,2,hi_lo_memes,0,-1.6291495561599731,none,validation_f1,validation,0.1639468968125946,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,False,FP,0.03093428750437202,0.03093428750437202,0.1639468968125946
bert_clip_w64_fold2,2,sundaymingpao,0,0.2686174213886261,none,validation_f1,validation,0.5667534524980681,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,False,FP,0.4337408431898455,0.4337408431898455,0.5667534524980681
bert_clip_w64_fold2,2,tea0922,0,-1.9218932390213013,none,validation_f1,validation,0.1276505942849992,0.1330126093082226,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,57,64,0.890625,1.0,0.0,True,TN,-0.005362015023223393,0.005362015023223393,0.8723494057150007
bert_clip_w64_fold2,2,timton_footew,0,-1.8471053838729856,none,validation_f1,validation,0.1362131164505838,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,27,28,0.421875,0.4375,36.0,False,FP,0.0032005071423611975,0.0032005071423611975,0.1362131164505838
bert_clip_w64_fold2,2,ryy.1988,0,-2.056549072265625,none,validation_f1,validation,0.1133923047369285,0.1330126093082226,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,24,25,0.375,0.390625,39.0,True,TN,-0.019620304571294087,0.019620304571294087,0.8866076952630715
bert_clip_w64_fold2,2,yellow_lu4novia,0,-1.4704877138137815,none,validation_f1,validation,0.1868684951893957,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,False,FP,0.0538558858811731,0.0538558858811731,0.1868684951893957
bert_clip_w64_fold2,2,sam945wang,0,-1.897125482559204,none,validation_f1,validation,0.1304341590553323,0.1330126093082226,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,23,64,0.359375,1.0,0.0,True,TN,-0.002578450252890302,0.002578450252890302,0.8695658409446677
bert_clip_w64_fold2,2,oioi_writing,0,-0.9219437837600708,none,validation_f1,validation,0.2845620005662211,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,23,23,0.359375,0.359375,41.0,False,FP,0.15154939125799852,0.15154939125799852,0.2845620005662211
bert_clip_w64_fold2,2,skyfoodie.mo,0,-2.188188076019287,none,validation_f1,validation,0.1008162299092587,0.1330126093082226,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,28,30,0.4375,0.46875,34.0,True,TN,-0.03219637939896389,0.03219637939896389,0.8991837700907412
bert_clip_w64_fold2,2,janniedudu,0,-1.8644129037857056,none,validation_f1,validation,0.1341895207519592,0.1330126093082226,1,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,49,49,0.765625,0.765625,15.0,False,FP,0.0011769114437366057,0.0011769114437366057,0.1341895207519592
bert_clip_w64_fold2,2,egghead__studio,0,-1.9415518045425413,none,validation_f1,validation,0.125477473548109,0.1330126093082226,0,results/final_preprocessing_v2/methods/bert_clip/w64/bert_clip_w64_fold2_predictions.csv,64,64,1.0,1.0,0.0,True,TN,-0.0075351357601135815,0.0075351357601135815,0.874522526451891
